################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.1381413243952074E-01 a        80     0     4     1    20
  4.1741811710356735E-02 a        81     0     5     1     1
 -2.0253401089517425E-01 a        82     0     5     1     2
  6.6867296276544655E-02 a        83     0     5     1     3
 -1.0715351851335606E-01 a        84     0     5     1     4
 -6.9786178260527548E-02 a        85     0     5     1     5
 -1.8367989757963877E-02 a        86     0     5     1     6
  3.0358577077047848E-02 a        87     0     5     1     7
  1.1619771019257714E-01 a        88     0     5     1     8
  1.7161858824550205E-01 a        89     0     5     1     9
  1.5512004988954645E-01 a        90     0     5     1    10
 -1.6358709442576058E-01 a        91     0     5     1    11
 -2.1946184255448750E-01 a        92     0     5     1    12
  4.5195867237320830E-02 a        93     0     5     1    13
 -4.2951762094554986E-02 a        94     0     5     1    14
 -1.4436220998995156E-01 a        95     0     5     1    15
  1.2492032920388144E-01 a        96     0     5     1    16
  2.7702260734017248E-01 a        97     0     5     1    17
  1.0367267649574682E-02 a        98     0     5     1    18
  1.7829158317289631E-01 a        99     0     5     1    19
 -1.4055241244143432E-01 a       100     0     5     1    20
 -1.7360319626449283E-01 a       101     0     6     1     1
 -1.8954559499846307E-01 a       102     0     6     1     2
 -1.3984546896211772E-01 a       103     0     6     1     3
  9.4193338868846788E-02 a       104     0     6     1     4
  7.9120329128352054E-02 a       105     0     6     1     5
 -4.1673371338284096E-02 a       106     0     6     1     6
 -2.6260585489590599E-01 a       107     0     6     1     7
  2.1450473916853477E-01 a       108     0     6     1     8
 -1.1196805723629065E-01 a       109     0     6     1     9
  1.0204842763859820E-02 a       110     0     6     1    10
 -3.7914951530685199E-02 a       111     0     6     1    11
 -5.3735639134070583E-02 a       112     0     6     1    12
  1.7695013880211158E-01 a       113     0     6     1    13
 -1.2067239840175278E-01 a       114     0     6     1    14
  2.1736248094529477E-03 a       115     0     6     1    15
  1.1021112585431846E-01 a       116     0     6     1    16
 -1.8688134994933592E-01 a       117     0     6     1    17
  5.4194174515567245E-03 a       118     0     6     1    18
  1.6878643313778502E-01 a       119     0     6     1    19
  2.6505183062840182E-01 a       120     0     6     1    20
  2.1617170635824368E-01 a       121     0     7     1     1
  1.5870913621820601E-01 a       122     0     7     1     2
 -1.1185529687197666E-01 a       123     0     7     1     3
 -1.9508939702913841E-01 a       124     0     7     1     4
  1.9129363704324862E-01 a       125     0     7     1     5
 -8.6080736339570432E-02 a       126     0     7     1     6
 -1.9091057911811996E-01 a       127     0     7     1     7
 -1.8006292978809413E-01 a       128     0     7     1     8
 -6.6376400992329138E-02 a       129     0     7     1     9
  2.3416970499012441E-01 a       130     0     7     1    10
 -8.4650330110934591E-02 a       131     0     7     1    11
 -2.3554752658059469E-01 a       132     0     7     1    12
 -1.1359860021933516E-01 a       133     0     7     1    13
  2.6459515443039271E-02 a       134     0     7     1    14
 -9.8704275795697238E-02 a       135     0     7     1    15
  1.5250642906947606E-01 a       136     0     7     1    16
  6.6646030508350190E-02 a       137     0     7     1    17
  1.8764812778551329E-01 a       138     0     7     1    18
 -2.0057485797410962E-01 a       139     0     7     1    19
  4.7694572967167462E-02 a       140     0     7     1    20
  2.8629165133488582E-01 a       141     0     8     1     1
 -2.2613517749631790E-01 a       142     0     8     1     2
 -1.8661847435912005E-01 a       143     0     8     1     3
 -1.1902824437670165E-01 a       144     0     8     1     4
 -2.2628232424591169E-01 a       145     0     8     1     5
  2.0274198779614291E-01 a       146     0     8     1     6
  3.0363103345146622E-02 a       147     0     8     1     7
 -2.5457820565866707E-01 a       148     0     8     1     8
  1.8425850624510387E-01 a       149     0     8     1     9
  4.5947043255536897E-03 a       150     0     8     1    10
  1.2736894569012516E-01 a       151     0     8     1    11
 -3.1319304600311804E-01 a       152     0     8     1    12
  5.5143340393345147E-02 a       153     0     8     1    13
 -8.6554881656497787E-02 a       154     0     8     1    14
 -2.9771732799088746E-01 a       155     0     8     1    15
 -6.2347509412699578E-02 a       156     0     8     1    16
 -3.0606398955039828E-02 a       157     0     8     1    17
  1.4014641442295955E-01 a       158     0     8     1    18
 -2.7874686239389618E-01 a       159     0     8     1    19
  1.8311698243162813E-01 a       160     0     8     1    20
  7.1400121183443549E-02 a       161     0     9     1     1
  1.4115055921597744E-01 a       162     0     9     1     2
 -2.5744682833209431E-01 a       163     0     9     1     3
 -9.1104270986856820E-02 a       164     0     9     1     4
 -2.0169830793615934E-01 a       165     0     9     1     5
 -8.5945866427972140E-02 a       166     0     9     1     6
 -6.8843767568291095E-02 a       167     0     9     1     7
 -5.9208787912154462E-02 a       168     0     9     1     8
 -7.7211833885360959E-02 a       169     0     9     1     9
 -2.5817511676637744E-02 a       170     0     9     1    10
  5.8232421279044821E-02 a       171     0     9     1    11
 -3.8471286063976690E-01 a       172     0     9     1    12
  5.8144098217343509E-02 a       173     0     9     1    13
 -1.0631056824243104E-01 a       174     0     9     1    14
  1.1712424076031523E-01 a       175     0     9     1    15
  5.9875153181947874E-02 a       176     0     9     1    16
  2.4741286404429474E-01 a       177     0     9     1    17
  1.2797856828712584E-01 a       178     0     9     1    18
 -5.1169825107902973E-02 a       179     0     9     1    19
 -1.4049532272526241E-01 a       180     0     9     1    20
  1.5670436263980381E-01 a       181     0    10     1     1
 -1.1882048550486905E-01 a       182     0    10     1     2
  3.7325949288746677E-02 a       183     0    10     1     3
 -1.4333147247460601E-01 a       184     0    10     1     4
  1.5822504697363535E-01 a       185     0    10     1     5
  2.8469293576319277E-02 a       186     0    10     1     6
 -4.5753529071713940E-03 a       187     0    10     1     7
  2.5448012538479542E-01 a       188     0    10     1     8
  4.4825338421145267E-01 a       189     0    10     1     9
  4.0343408206435484E-02 a       190     0    10     1    10
  1.5005731498927158E-01 a       191     0    10     1    11
 -1.7293023217714079E-01 a       192     0    10     1    12
  1.0218529869773993E-01 a       193     0    10     1    13
  4.4716594866801629E-01 a       194     0    10     1    14
  3.8919830870306704E-02 a       195     0    10     1    15
 -3.8737929890300599E-01 a       196     0    10     1    16
  7.3832740475504879E-02 a       197     0    10     1    17
 -1.9755890305417062E-01 a       198     0    10     1    18
 -6.2073652804129397E-03 a       199     0    10     1    19
  2.5787148007274163E-01 a       200     0    10     1    20
  1.1263011763528993E-01 a       201     0    11     1     1
  3.4719396671273633E-02 a       202     0    11     1     2
  5.4206288597822422E-02 a       203     0    11     1     3
  4.6896373906486960E-02 a       204     0    11     1     4
 -2.5408858538549847E-02 a       205     0    11     1     5
  3.1485975589852291E-02 a       206     0    11     1     6
 -1.2532287006525691E-01 a       207     0    11     1     7
  2.0448103761583541E-02 a       208     0    11     1     8
 -1.3479435902129533E-01 a       209     0    11     1     9
  1.0075823808648514E-01 a       210     0    11     1    10
 -2.8555600912364820E-01 a       211     0    11     1    11
 -9.6920314587712483E-02 a       212     0    11     1    12
 -1.4294937478207873E-01 a       213     0    11     1    13
 -3.1874195014243503E-02 a       214     0    11     1    14
  1.7901877151421561E-01 a       215     0    11     1    15
  2.7673432825288113E-01 a       216     0    11     1    16
  7.2863231219159094E-02 a       217     0    11     1    17
 -5.2177239582323523E-02 a       218     0    11     1    18
 -1.7369006889412270E-01 a       219     0    11     1    19
  2.2869187962712084E-01 a       220     0    11     1    20
  6.0210746402640264E-02 a       221     0    12     1     1
 -1.8900965793530006E-01 a       222     0    12     1     2
 -1.0740292321798080E-01 a       223     0    12     1     3
 -1.1855901734409052E-01 a       224     0    12     1     4
 -6.8236962915490681E-02 a       225     0    12     1     5
  3.5787324936793777E-02 a       226     0    12     1     6
 -1.8091462260582275E-01 a       227     0    12     1     7
 -2.2538002081131819E-01 a       228     0    12     1     8
 -1.9564342800183612E-02 a       229     0    12     1     9
 -1.2286124483941860E-01 a       230     0    12     1    10
  1.4549686759296993E-01 a       231     0    12     1    11
 -1.4485938419699040E-01 a       232     0    12     1    12
  3.7718204691313054E-02 a       233     0    12     1    13
 -2.8421120142844825E-01 a       234     0    12     1    14
  1.0214159925027499E-01 a       235     0    12     1    15
  2.0308607642989498E-01 a       236     0    12     1    16
  2.6166390740531181E-01 a       237     0    12     1    17
 -1.9277088767078110E-01 a       238     0    12     1    18
  1.5424572482211990E-01 a       239     0    12     1    19
  1.0322970475275067E-02 a       240     0    12     1    20
 -2.7730840057862904E-01 a       241     0    13     1     1
  2.4971249107625684E-01 a       242     0    13     1     2
 -5.6886844699597461E-01 a       243     0    13     1     3
  2.0526041746496457E-01 a       244     0    13     1     4
 -1.0252958980522650E-01 a       245     0    13     1     5
 -5.6588343472438818E-01 a       246     0    13     1     6
  2.3841865722115477E-01 a       247     0    13     1     7
  5.7359514631003028E-01 a       248     0    13     1     8
  5.6942924488892921E-01 a       249     0    13     1     9
  3.5128848614254143E-01 a       250     0    13     1    10
  9.3362636056317255E-02 a       251     0    13     1    11
 -2.4669842342986867E-01 a       252     0    13     1    12
 -4.0745900378674166E-01 a       253     0    13     1    13
  1.2040011269111252E-01 a       254     0    13     1    14
  1.1509340802721373E-01 a       255     0    13     1    15
 -3.0443701876824153E-01 a       256     0    13     1    16
  4.0801134137050771E-01 a       257     0    13     1    17
 -2.6985310246532934E-01 a       258     0    13     1    18
  1.2873459544500582E-01 a       259     0    13     1    19
  2.3053347470210483E-01 a       260     0    13     1    20
  5.7511441996267029E-03 a       261     0    14     1     1
 -4.1517603034379000E-02 a       262     0    14     1     2
  5.9530692484905313E-02 a       263     0    14     1     3
  1.3960125844164670E-01 a       264     0    14     1     4
  2.0355796125922691E-02 a       265     0    14     1     5
  1.9542789658373913E-01 a       266     0    14     1     6
 -8.4172756839022162E-03 a       267     0    14     1     7
  6.5009580463789782E-02 a       268     0    14     1     8
  1.3363645939238075E-01 a       269     0    14     1     9
 -1.2566812398902111E-01 a       270     0    14     1    10
  1.3070126258477208E-01 a       271     0    14     1    11
  1.6419170937024854E-02 a       272     0    14     1    12
 -1.1716976816668227E-01 a       273     0    14     1    13
 -1.4020425316297924E-01 a       274     0    14     1    14
 -3.4382715470992010E-02 a       275     0    14     1    15
 -8.9179510611017195E-03 a       276     0    14     1    16
  7.6786688750327139E-02 a       277     0    14     1    17
 -1.2916763349885255E-01 a       278     0    14     1    18
 -1.6659260880500809E-01 a       279     0    14     1    19
 -5.9478254853568835E-02 a       280     0    14     1    20
  2.6786817770547949E-01 a       281     0    15     1     1
 -2.7277470953562344E-01 a       282     0    15     1     2
  1.3398885168984861E-01 a       283     0    15     1     3
  2.0457652371887974E-01 a       284     0    15     1     4
 -1.6067539104640827E-01 a       285     0    15     1     5
 -2.4539759627774868E-01 a       286     0    15     1     6
  4.0755409709954761E-02 a       287     0    15     1     7
 -2.2652792531048610E-01 a       288     0    15     1     8
  2.4726299784863081E-02 a       289     0    15     1     9
  1.0080122749973312E-01 a       290     0    15     1    10
 -1.4884367989111774E-01 a       291     0    15     1    11
 -1.1709727314804037E-01 a       292     0    15     1    12
  1.1859238088022295E-01 a       293     0    15     1    13
 -5.8277024510223326E-02 a       294     0    15     1    14
 -1.0527962471728687E-01 a       295     0    15     1    15
 -1.2920694834920077E-01 a       296     0    15     1    16
  9.3602380210468003E-02 a       297     0    15     1    17
  8.9816293908710862E-02 a       298     0    15     1    18
  4.0393976951901570E-02 a       299     0    15     1    19
 -1.7988242711233937E-01 a       300     0    15     1    20
  4.5332800418551873E-02 a       301     0    16     1     1
  1.3958524692085730E-01 a       302     0    16     1     2
 -2.0682742733442608E-01 a       303     0    16     1     3
 -1.7708240271415984E-01 a       304     0    16     1     4
 -7.9732864023137839E-02 a       305     0    16     1     5
  1.6542721699545185E-01 a       306     0    16     1     6
 -3.8138592761676566E-03 a       307     0    16     1     7
  1.5228015824050009E-01 a       308     0    16     1     8
 -1.5144620145916349E-01 a       309     0    16     1     9
  1.0406362464294201E-01 a       310     0    16     1    10
 -5.0292716450673590E-02 a       311     0    16     1    11
  2.8760212670926533E-01 a       312     0    16     1    12
  3.5312756544092000E-01 a       313     0    16     1    13
 -1.9685981204344316E-01 a       314     0    16     1    14
 -1.1756719216603338E-01 a       315     0    16     1    15
  6.5128613560952925E-02 a       316     0    16     1    16
 -1.2758437384205518E-01 a       317     0    16     1    17
  1.3666212004833464E-01 a       318     0    16     1    18
 -5.4451181195182899E-03 a       319     0    16     1    19
  9.0162622366235498E-02 a       320     0    16     1    20
  5.4721890615367884E-02 a       321     0    17     1     1
  1.1342168590967157E-01 a       322     0    17     1     2
 -3.7656151585237330E-02 a       323     0    17     1     3
  1.3351289689338318E-02 a       324     0    17     1     4
  2.6279423627281778E-01 a       325     0    17     1     5
 -1.1489553332679307E-01 a       326     0    17     1     6
  2.1994221662644940E-02 a       327     0    17     1     7
 -1.4847227561449636E-01 a       328     0    17     1     8
 -1.1551700073401376E-01 a       329     0    17     1     9
  1.9486692600951638E-01 a       330     0    17     1    10
 -1.1035559409115029E-02 a       331     0    17     1    11
  9.8302176865166391E-03 a       332     0    17     1    12
  6.1038534463361549E-02 a       333     0    17     1    13
 -2.6425577391749705E-01 a       334     0    17     1    14
 -1.5399453831926702E-01 a       335     0    17     1    15
 -1.1406886143790609E-01 a       336     0    17     1    16
  6.4594612731210463E-02 a       337     0    17     1    17
  7.4083710024438434E-02 a       338     0    17     1    18
 -2.5794090222897564E-01 a       339     0    17     1    19
  1.6965378585820462E-01 a       340     0    17     1    20
  1.0677340129665092E-01 a       341     0    18     1     1
  6.1747827993422308E-02 a       342     0    18     1     2
  4.2182012204919218E-02 a       343     0    18     1     3
  6.1703158798915214E-04 a       344     0    18     1     4
 -2.5816285990818927E-01 a       345     0    18     1     5
  7.5609212814235188E-02 a       346     0    18     1     6
 -1.3507402905781787E-01 a       347     0    18     1     7
  6.3233565853092352E-02 a       348     0    18     1     8
 -6.5898480882401300E-02 a       349     0    18     1     9
 -9.3328529321567932E-02 a       350     0    18     1    10
 -1.0402620861598749E-01 a       351     0    18     1    11
 -7.8355991583523799E-02 a       352     0    18     1    12
  1.9251337392392467E-01 a       353     0    18     1    13
  8.6045375354319401E-02 a       354     0    18     1    14
 -2.2719541296844670E-01 a       355     0    18     1    15
 -2.2194396323966420E-01 a       356     0    18     1    16
 -4.2568666276316829E-02 a       357     0    18     1    17
 -9.3526181576309389E-02 a       358     0    18     1    18
  4.0720624747890932E-01 a       359     0    18     1    19
  1.2209607198968270E-01 a       360     0    18     1    20
 -2.0471674564253345E-01 a       361     0    19     1     1
 -5.1466676276341682E-02 a       362     0    19     1     2
 -1.6586829389591043E-01 a       363     0    19     1     3
 -9.4702519873404757E-03 a       364     0    19     1     4
 -2.5768793214133195E-01 a       365     0    19     1     5
 -2.0127144016611000E-02 a       366     0    19     1     6
 -9.6410490711767577E-02 a       367     0    19     1     7
  2.6213237988308929E-01 a       368     0    19     1     8
 -4.3137421863114073E-01 a       369     0    19     1     9
 -3.2989496064911430E-02 a       370     0    19     1    10
 -1.1783808727315602E-01 a       371     0    19     1    11
 -4.3982844205542680E-02 a       372     0    19     1    12
  3.0649254481308408E-01 a       373     0    19     1    13
 -3.3458935788605948E-01 a       374     0    19     1    14
 -3.0328918844709429E-01 a       375     0    19     1    15
  8.4807153335100249E-02 a       376     0    19     1    16
  3.2356782029396000E-02 a       377     0    19     1    17
  2.2436789409892667E-02 a       378     0    19     1    18
 -2.4835894120289890E-02 a       379     0    19     1    19
  2.4336534813742242E-01 a       380     0    19     1    20
  2.7750521671309969E-01 a       381     0    20     1     1
 -1.1759269596706569E-01 a       382     0    20     1     2
  4.5422056505242073E-02 a       383     0    20     1     3
  1.5601529249640808E-01 a       384     0    20     1     4
 -4.0150864392759023E-03 a       385     0    20     1     5
 -8.5694765066763410E-03 a       386     0    20     1     6
 -6.0017266112281531E-02 a       387     0    20     1     7
 -2.4948771612279386E-01 a       388     0    20     1     8
  1.1792208391263982E-01 a       389     0    20     1     9
  3.6237585201771144E-02 a       390     0    20     1    10
  1.3506980114681066E-01 a       391     0    20     1    11
  1.8286349225257187E-01 a       392     0    20     1    12
  1.2470864239546647E-01 a       393     0    20     1    13
 -1.4914622908061784E-01 a       394     0    20     1    14
 -9.7152690247096024E-02 a       395     0    20     1    15
  1.4125184771607913E-01 a       396     0    20     1    16
 -1.1472039567491642E-01 a       397     0    20     1    17
 -9.9502315606198682E-02 a       398     0    20     1    18
  1.5881906326998316E-01 a       399     0    20     1    19
 -2.0815449198402108E-01 a       400     0    20     1    20
  3.7299948956305576E-02 a       401     0    21     1     1
 -1.8629849563561102E-01 a       402     0    21     1     2
 -4.6856504467135907E-02 a       403     0    21     1     3
  7.6819225408136321E-02 a       404     0    21     1     4
  5.2609056616487140E-02 a       405     0    21     1     5
  2.6494750049175542E-01 a       406     0    21     1     6
  9.5198522167175434E-02 a       407     0    21     1     7
  3.3917189002174983E-02 a       408     0    21     1     8
 -5.8706192480929398E-02 a       409     0    21     1     9
 -5.5828118658782623E-04 a       410     0    21     1    10
 -1.5960775561356613E-01 a       411     0    21     1    11
 -2.9903447850964360E-01 a       412     0    21     1    12
  1.6073185381401714E-01 a       413     0    21     1    13
 -1.7438918409234017E-03 a       414     0    21     1    14
  1.7247325945280237E-01 a       415     0    21     1    15
  1.8373398288042844E-01 a       416     0    21     1    16
 -2.7181777200460375E-02 a       417     0    21     1    17
 -7.0411682727906683E-02 a       418     0    21     1    18
  3.6786766811959082E-02 a       419     0    21     1    19
  7.7542475743330781E-05 a       420     0    21     1    20
 -4.4855512937640573E-03 a       421     0    22     1     1
 -6.7221625676091815E-02 a       422     0    22     1     2
  8.3716943085774376E-02 a       423     0    22     1     3
 -1.5388164282387817E-01 a       424     0    22     1     4
  1.1110191831676632E-01 a       425     0    22     1     5
  1.0313837221820124E-01 a       426     0    22     1     6
  9.0883646192284645E-02 a       427     0    22     1     7
 -3.2257845284334424E-01 a       428     0    22     1     8
 -1.5617881815282048E-01 a       429     0    22     1     9
 -8.2020167262969415E-02 a       430     0    22     1    10
 -6.1089408943040123E-02 a       431     0    22     1    11
 -4.0629199168928104E-01 a       432     0    22     1    12
 -1.2264520509958972E-02 a       433     0    22     1    13
 -2.0402516234132220E-01 a       434     0    22     1    14
  5.3146653748142543E-02 a       435     0    22     1    15
 -1.3786738944084040E-01 a       436     0    22     1    16
 -2.7138367519757730E-02 a       437     0    22     1    17
 -1.3163330906473422E-01 a       438     0    22     1    18
  2.4128301159176420E-02 a       439     0    22     1    19
 -1.3803878567103600E-01 a       440     0    22     1    20
  4.0004271518420689E-02 a       441     0    23     1     1
 -3.5354483646993409E-02 a       442     0    23     1     2
 -1.6880384091362166E-01 a       443     0    23     1     3
 -7.9533576596634153E-02 a       444     0    23     1     4
 -4.2810491517412641E-01 a       445     0    23     1     5
  1.5440653887355882E-01 a       446     0    23     1     6
 -1.9856507982410382E-03 a       447     0    23     1     7
 -8.3528504712446845E-04 a       448     0    23     1     8
  1.8409407867722580E-02 a       449     0    23     1     9
 -1.5288300075933267E-01 a       450     0    23     1    10
 -7.0245335290373759E-02 a       451     0    23     1    11
 -1.4550421593352309E-02 a       452     0    23     1    12
 -1.4981935810248953E-01 a       453     0    23     1    13
  7.9180335475324132E-02 a       454     0    23     1    14
 -1.2485722440017258E-01 a       455     0    23     1    15
 -1.2713322907434987E-01 a       456     0    23     1    16
  3.7746761343795197E-02 a       457     0    23     1    17
  1.9367181602907757E-01 a       458     0    23     1    18
 -2.2636348450667312E-01 a       459     0    23     1    19
  3.3271621671801949E-02 a       460     0    23     1    20
 -2.0992833185992052E-01 a       461     0    24     1     1
  1.2873414809349618E-01 a       462     0    24     1     2
  3.2009815994059876E-01 a       463     0    24     1     3
  1.0646044517737787E-02 a       464     0    24     1     4
 -1.5352298071669246E-01 a       465     0    24     1     5
  8.3610746786374049E-02 a       466     0    24     1     6
 -2.9230308271196498E-01 a       467     0    24     1     7
  1.7446548691448016E-01 a       468     0    24     1     8
 -1.2894784970974563E-01 a       469     0    24     1     9
 -7.1849051399455771E-02 a       470     0    24     1    10
  2.3396989598353521E-01 a       471     0    24     1    11
 -7.5136856427651832E-02 a       472     0    24     1    12
 -8.5899206348151527E-02 a       473     0    24     1    13
 -9.2119459784283222E-02 a       474     0    24     1    14
 -1.3572612778815307E-01 a       475     0    24     1    15
 -1.4734294142361221E-01 a       476     0    24     1    16
 -2.2510827345893430E-01 a       477     0    24     1    17
  3.2881379048324333E-02 a       478     0    24     1    18
 -2.7660429208690617E-02 a       479     0    24     1    19
  7.5613082348593444E-02 a       480     0    24     1    20
 -1.5828190205955503E-01 a       481     0    25     1     1
  1.1676796057070798E-01 a       482     0    25     1     2
  2.8738208037786916E-01 a       483     0    25     1     3
 -3.4237497836294883E-01 a       484     0    25     1     4
  2.1931397164020913E-01 a       485     0    25     1     5
  2.5250390321063138E-01 a       486     0    25     1     6
 -3.6829901417699407E-01 a       487     0    25     1     7
 -2.5468491191499104E-01 a       488     0    25     1     8
 -4.5548568495824654E-01 a       489     0    25     1     9
 -2.0439438504700595E-02 a       490     0    25     1    10
 -1.2378725632792738E-01 a       491     0    25     1    11
 -5.1175451121612640E-02 a       492     0    25     1    12
  4.0053437202222417E-02 a       493     0    25     1    13
  1.4653985762517405E-01 a       494     0    25     1    14
 -4.2977778434295894E-01 a       495     0    25     1    15
  1.5784841201843081E-01 a       496     0    25     1    16
 -1.6383011066331452E-01 a       497     0    25     1    17
  8.3267074257304771E-02 a       498     0    25     1    18
 -1.8257648280319719E-01 a       499     0    25     1    19
 -8.0930207769527222E-04 a       500     0    25     1    20
 -1.0731106368294201E-01 a       501     0    26     1     1
  7.7643691428936165E-02 a       502     0    26     1     2
  1.0341078199356844E-01 a       503     0    26     1     3
  2.2427884833466832E-01 a       504     0    26     1     4
 -1.9691669010106808E-01 a       505     0    26     1     5
 -1.0631029092417923E-01 a       506     0    26     1     6
 -7.6537542586887733E-02 a       507     0    26     1     7
  1.0206269963716066E-01 a       508     0    26     1     8
 -6.3180406422128702E-02 a       509     0    26     1     9
  1.8405618692300011E-02 a       510     0    26     1    10
 -1.4860190060155376E-01 a       511     0    26     1    11
 -2.2337540588013130E-01 a       512     0    26     1    12
  3.7760564326238227E-02 a       513     0    26     1    13
  1.1744156204264990E-01 a       514     0    26     1    14
  9.4900579872935362E-02 a       515     0    26     1    15
  1.7393425579520113E-02 a       516     0    26     1    16
  1.5592520662039056E-01 a       517     0    26     1    17
  5.7819716983012380E-02 a       518     0    26     1    18
 -2.5258096428034066E-01 a       519     0    26     1    19
  7.7213136275052288E-02 a       520     0    26     1    20
 -5.0269377134707839E-02 a       521     0    27     1     1
  1.2156299577908372E-01 a       522     0    27     1     2
 -3.0960419422352048E-01 a       523     0    27     1     3
  7.6324859020411029E-02 a       524     0    27     1     4
 -1.1571274779314741E-01 a       525     0    27     1     5
 -1.9589055833641505E-01 a       526     0    27     1     6
  1.4737877008851649E-01 a       527     0    27     1     7
 -1.9137579503340124E-01 a       528     0    27     1     8
 -2.1541993997110528E-01 a       529     0    27     1     9
  7.3590191427420015E-02 a       530     0    27     1    10
