################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.1689606306340884E-01 a       503     0    26     1     3
  1.2993809757370096E-03 a       504     0    26     1     4
 -1.6900128535069926E-02 a       505     0    26     1     5
  5.6710415394341143E-02 a       506     0    26     1     6
  1.0322246417571700E-01 a       507     0    26     1     7
  2.4331295097153576E-02 a       508     0    26     1     8
  6.8712985767084400E-02 a       509     0    26     1     9
 -2.3197813267083076E-01 a       510     0    26     1    10
  1.7513452513326552E-01 a       511     0    26     1    11
 -1.0071526142782283E-01 a       512     0    26     1    12
  7.0284411490453239E-02 a       513     0    26     1    13
  8.0132279585877469E-03 a       514     0    26     1    14
 -8.3792255512270694E-02 a       515     0    26     1    15
  6.8052045150883242E-02 a       516     0    26     1    16
 -7.1560680523386586E-02 a       517     0    26     1    17
  2.1615011544080953E-01 a       518     0    26     1    18
  4.2801292625151879E-02 a       519     0    26     1    19
  1.0862253676978580E-01 a       520     0    26     1    20
 -1.2021175900501165E-01 a       521     0    27     1     1
 -1.3901724633663784E-01 a       522     0    27     1     2
 -2.8693763889091409E-02 a       523     0    27     1     3
  1.8454906804791314E-02 a       524     0    27     1     4
 -9.1548795945598435E-02 a       525     0    27     1     5
 -3.4056378480149418E-02 a       526     0    27     1     6
 -8.5282077515548615E-02 a       527     0    27     1     7
  9.9417013020713749E-02 a       528     0    27     1     8
 -1.1826442888246298E-01 a       529     0    27     1     9
 -3.1593487310816210E-01 a       530     0    27     1    10
 -7.5092766025864968E-02 a       531     0    27     1    11
 -2.4413119282050733E-01 a       532     0    27     1    12
  1.1665207211561448E-02 a       533     0    27     1    13
 -6.6145438408876669E-02 a       534     0    27     1    14
 -4.1522057327199810E-02 a       535     0    27     1    15
 -1.9357443455552512E-01 a       536     0    27     1    16
  8.7936931674306940E-02 a       537     0    27     1    17
 -1.3921952055812412E-01 a       538     0    27     1    18
 -9.6751368924839782E-03 a       539     0    27     1    19
  1.9447213905355262E-01 a       540     0    27     1    20
 -1.7473309457740788E-01 a       541     0    28     1     1
 -5.9952380363577272E-02 a       542     0    28     1     2
  9.4528495006420660E-02 a       543     0    28     1     3
  2.8764651799838378E-02 a       544     0    28     1     4
 -1.1279820366604217E-01 a       545     0    28     1     5
  2.2692807447651790E-02 a       546     0    28     1     6
 -9.7925539034884754E-02 a       547     0    28     1     7
 -1.4076472625142261E-01 a       548     0    28     1     8
  4.2495224418111932E-02 a       549     0    28     1     9
  1.6426957204609896E-01 a       550     0    28     1    10
  4.9550318016992431E-02 a       551     0    28     1    11
  1.4207048652596280E-01 a       552     0    28     1    12
 -5.6580978751687404E-02 a       553     0    28     1    13
  1.4691777633326693E-02 a       554     0    28     1    14
 -9.1320663843286271E-02 a       555     0    28     1    15
  6.7286191916778926E-02 a       556     0    28     1    16
 -3.7371913118602698E-03 a       557     0    28     1    17
  6.0190143652695094E-02 a       558     0    28     1    18
  5.5687872045981246E-02 a       559     0    28     1    19
 -5.6433018713739673E-02 a       560     0    28     1    20
  1.3011064454216845E-01 a       561     0    29     1     1
  2.8123373835070672E-02 a       562     0    29     1     2
  1.9196991804879646E-01 a       563     0    29     1     3
  3.1561476603036481E-01 a       564     0    29     1     4
  1.9555459918621745E-01 a       565     0    29     1     5
  2.9558053608284268E-01 a       566     0    29     1     6
 -1.2418144852642951E-01 a       567     0    29     1     7
  1.5473278620167472E-01 a       568     0    29     1     8
 -2.6202331166227871E-01 a       569     0    29     1     9
  9.1946804543907024E-02 a       570     0    29     1    10
 -1.7530041965413196E-01 a       571     0    29     1    11
 -2.6635586802668965E-01 a       572     0    29     1    12
  1.1606633685536810E-01 a       573     0    29     1    13
 -1.9784454889618985E-01 a       574     0    29     1    14
  2.4009070627197265E-01 a       575     0    29     1    15
  2.3414554427591569E-01 a       576     0    29     1    16
  9.1640406523755560E-02 a       577     0    29     1    17
 -1.4375503621348112E-01 a       578     0    29     1    18
  4.2434227642748851E-01 a       579     0    29     1    19
 -1.3872904176729298E-01 a       580     0    29     1    20
 -7.8501509233964886E-02 a       581     0    30     1     1
 -8.3407082456214296E-02 a       582     0    30     1     2
 -7.5649797132476271E-02 a       583     0    30     1     3
  2.6411286395043167E-02 a       584     0    30     1     4
  1.4079762412037930E-01 a       585     0    30     1     5
  4.4923445168072451E-02 a       586     0    30     1     6
 -7.9495335636679348E-02 a       587     0    30     1     7
  1.6259181272996232E-01 a       588     0    30     1     8
  6.3605850356630245E-02 a       589     0    30     1     9
 -7.6192312665499182E-02 a       590     0    30     1    10
 -9.3466506836880382E-03 a       591     0    30     1    11
 -1.3885810257485340E-01 a       592     0    30     1    12
 -8.7905358494814179E-02 a       593     0    30     1    13
 -5.5588458012952612E-02 a       594     0    30     1    14
 -1.2332205770163597E-01 a       595     0    30     1    15
 -1.2255334087419380E-01 a       596     0    30     1    16
  4.5418056359095840E-03 a       597     0    30     1    17
 -2.3215449703687283E-01 a       598     0    30     1    18
 -1.1705036021397698E-01 a       599     0    30     1    19
 -2.0522246811151001E-01 a       600     0    30     1    20
  1.1361423222621786E-02 a       601     0    31     1     1
  2.9266531023344555E-01 a       602     0    31     1     2
  4.8471318334541169E-01 a       603     0    31     1     3
  1.6126532351855594E-01 a       604     0    31     1     4
 -5.0316382052398398E-02 a       605     0    31     1     5
 -2.2874259749262996E-01 a       606     0    31     1     6
  3.9594285200453189E-01 a       607     0    31     1     7
 -1.2632935773724918E-01 a       608     0    31     1     8
 -5.3340337207974695E-02 a       609     0    31     1     9
  1.9274306146879114E-01 a       610     0    31     1    10
  1.9280320654172689E-01 a       611     0    31     1    11
 -5.8022097467378042E-01 a       612     0    31     1    12
  3.4877145403681054E-01 a       613     0    31     1    13
  6.5155485456041013E-03 a       614     0    31     1    14
  2.5875554696351055E-01 a       615     0    31     1    15
  1.0418877344343314E-01 a       616     0    31     1    16
  8.6876290102013726E-02 a       617     0    31     1    17
 -2.1699280715285477E-01 a       618     0    31     1    18
 -2.4873750358157395E-01 a       619     0    31     1    19
 -1.0321105426055151E-01 a       620     0    31     1    20
 -2.2955652231859475E-01 a       621     0    32     1     1
  3.5301350611629140E-01 a       622     0    32     1     2
  7.1455059982031659E-03 a       623     0    32     1     3
  1.0124516062587945E-01 a       624     0    32     1     4
  1.9648106339307178E-01 a       625     0    32     1     5
 -9.0449328770127055E-02 a       626     0    32     1     6
  1.9575188734239923E-01 a       627     0    32     1     7
 -1.6902601198936293E-01 a       628     0    32     1     8
  3.0490000398027895E-02 a       629     0    32     1     9
  4.1827101455003013E-02 a       630     0    32     1    10
  1.8323639066771427E-01 a       631     0    32     1    11
 -4.8986826904623984E-02 a       632     0    32     1    12
  9.7120137892608427E-02 a       633     0    32     1    13
  8.0098790724046173E-02 a       634     0    32     1    14
  2.8743130224425237E-02 a       635     0    32     1    15
 -6.2562872069451020E-02 a       636     0    32     1    16
  3.8460201467281796E-02 a       637     0    32     1    17
  7.4478226299103056E-02 a       638     0    32     1    18
  1.8286740825561459E-02 a       639     0    32     1    19
  1.6035241467411915E-01 a       640     0    32     1    20
 -1.5246447281397543E-01 a       641     0    33     1     1
 -1.4185273050881211E-01 a       642     0    33     1     2
 -3.1329357178685147E-01 a       643     0    33     1     3
 -1.4613049808001793E-01 a       644     0    33     1     4
 -1.5735964577750755E-01 a       645     0    33     1     5
  4.2758445092660462E-02 a       646     0    33     1     6
 -1.2224089075876036E-01 a       647     0    33     1     7
 -9.3960164136348653E-02 a       648     0    33     1     8
  1.2058639354590507E-01 a       649     0    33     1     9
  7.4902085304440855E-02 a       650     0    33     1    10
  3.5158602495001984E-01 a       651     0    33     1    11
  1.5466681888745612E-01 a       652     0    33     1    12
 -1.1664930284588280E-01 a       653     0    33     1    13
 -1.2787658851837591E-01 a       654     0    33     1    14
 -8.2699161625057527E-02 a       655     0    33     1    15
 -1.8234598893869369E-01 a       656     0    33     1    16
 -5.0493997726870070E-02 a       657     0    33     1    17
 -8.3770249131213323E-02 a       658     0    33     1    18
 -1.0810642348295785E-01 a       659     0    33     1    19
  4.1373850384354732E-01 a       660     0    33     1    20
 -4.4098537577383118E-01 a       661     0    34     1     1
 -1.4841260133264075E-01 a       662     0    34     1     2
 -9.8730867250287513E-02 a       663     0    34     1     3
 -9.2914191065289600E-02 a       664     0    34     1     4
 -3.4574797037787821E-03 a       665     0    34     1     5
  1.5890163908376220E-01 a       666     0    34     1     6
 -3.1719833877640838E-02 a       667     0    34     1     7
  7.1094674912648620E-02 a       668     0    34     1     8
  2.1432598085285356E-02 a       669     0    34     1     9
 -1.4887977830103352E-01 a       670     0    34     1    10
 -1.4441098520723897E-01 a       671     0    34     1    11
 -1.4187017872832858E-01 a       672     0    34     1    12
 -3.9305432387502315E-01 a       673     0    34     1    13
 -3.5434519772403571E-05 a       674     0    34     1    14
  6.6125441546725361E-01 a       675     0    34     1    15
  8.4030036268293251E-02 a       676     0    34     1    16
  6.4812736098135522E-03 a       677     0    34     1    17
  2.2410338150984081E-02 a       678     0    34     1    18
  4.2728547646639387E-01 a       679     0    34     1    19
  1.4545860818619991E-01 a       680     0    34     1    20
 -1.9371452894854935E-01 a       681     0    35     1     1
  7.8014071518352088E-02 a       682     0    35     1     2
  3.2736389935983412E-01 a       683     0    35     1     3
  7.4065698866860541E-02 a       684     0    35     1     4
  2.0707335933404467E-01 a       685     0    35     1     5
  7.2705980628002598E-02 a       686     0    35     1     6
  1.0094436797928032E-01 a       687     0    35     1     7
 -1.9104724252580729E-01 a       688     0    35     1     8
 -1.8632482146717622E-01 a       689     0    35     1     9
  1.4667512357701323E-01 a       690     0    35     1    10
  1.2906233841599604E-01 a       691     0    35     1    11
 -2.3894653289794254E-01 a       692     0    35     1    12
  4.1942320615595226E-02 a       693     0    35     1    13
 -1.5950074608859974E-02 a       694     0    35     1    14
  1.0526010880829656E-01 a       695     0    35     1    15
  2.1811024970563372E-01 a       696     0    35     1    16
 -1.3500448409396266E-03 a       697     0    35     1    17
 -2.5638801005934003E-01 a       698     0    35     1    18
  2.9729730276693350E-01 a       699     0    35     1    19
  6.3725269415939811E-02 a       700     0    35     1    20
  2.6241197413228756E-01 a       701     0    36     1     1
 -1.5865049992908936E-01 a       702     0    36     1     2
 -2.5231980251587227E-01 a       703     0    36     1     3
 -1.5902997779924333E-01 a       704     0    36     1     4
  2.2804438039816005E-01 a       705     0    36     1     5
  1.5333501969296245E-01 a       706     0    36     1     6
  2.4058441173475584E-02 a       707     0    36     1     7
 -8.8666564279521493E-02 a       708     0    36     1     8
  3.0821785618344377E-02 a       709     0    36     1     9
 -7.1929650779081936E-02 a       710     0    36     1    10
 -2.0998676500861788E-01 a       711     0    36     1    11
  4.8557777868677265E-02 a       712     0    36     1    12
 -1.4925248194386370E-01 a       713     0    36     1    13
 -1.2435704826078139E-01 a       714     0    36     1    14
  1.5281536039534688E-01 a       715     0    36     1    15
  1.1168392218329111E-01 a       716     0    36     1    16
 -2.8343639944782306E-01 a       717     0    36     1    17
  2.4862495957522279E-01 a       718     0    36     1    18
  8.4524561298621764E-02 a       719     0    36     1    19
 -3.2036758864433723E-01 a       720     0    36     1    20
 -4.3395756907019904E-02 a       721     0    37     1     1
  2.0388381085845028E-01 a       722     0    37     1     2
  1.8471864887857650E-01 a       723     0    37     1     3
  2.4925634369498023E-01 a       724     0    37     1     4
 -4.8866976164570551E-02 a       725     0    37     1     5
 -1.7990944615104870E-01 a       726     0    37     1     6
  2.9057313723554118E-01 a       727     0    37     1     7
  2.2289392015226880E-02 a       728     0    37     1     8
  1.1714550115621429E-01 a       729     0    37     1     9
  2.0885057151398315E-01 a       730     0    37     1    10
 -7.0255417569817777E-02 a       731     0    37     1    11
 -7.1851285575374553E-03 a       732     0    37     1    12
  1.7364882424624245E-01 a       733     0    37     1    13
  2.0689489223843249E-01 a       734     0    37     1    14
  3.3896019595328114E-01 a       735     0    37     1    15
  2.3220674486428886E-01 a       736     0    37     1    16
 -9.8926470995710072E-02 a       737     0    37     1    17
 -2.4389286199021293E-01 a       738     0    37     1    18
  2.1834091437110503E-01 a       739     0    37     1    19
  6.2469347743913328E-02 a       740     0    37     1    20
  1.6919462528848794E-02 a       741     0    38     1     1
  6.4944603631869977E-02 a       742     0    38     1     2
  4.9940928953802151E-02 a       743     0    38     1     3
 -2.2979065175217997E-01 a       744     0    38     1     4
  6.0415644806404808E-02 a       745     0    38     1     5
 -1.6827956662843344E-01 a       746     0    38     1     6
  2.2287741354988615E-02 a       747     0    38     1     7
 -3.1496698404121531E-02 a       748     0    38     1     8
 -2.4463895460513502E-02 a       749     0    38     1     9
 -1.0888915343317704E-01 a       750     0    38     1    10
 -1.9582554146990888E-01 a       751     0    38     1    11
  1.2295668861480614E-01 a       752     0    38     1    12
 -4.0337060791678855E-02 a       753     0    38     1    13
 -1.1575873114656698E-01 a       754     0    38     1    14
  2.2285596397143378E-02 a       755     0    38     1    15
  6.4791848859255832E-02 a       756     0    38     1    16
  1.5988555594052146E-02 a       757     0    38     1    17
  7.2352856713370939E-02 a       758     0    38     1    18
  1.7384008654033192E-02 a       759     0    38     1    19
 -3.4402982441149456E-02 a       760     0    38     1    20
 -1.2624052636813779E-01 a       761     0    39     1     1
 -1.5253245018658798E-01 a       762     0    39     1     2
  3.6491866970822795E-02 a       763     0    39     1     3
  9.9168926646474392E-02 a       764     0    39     1     4
  4.8712896407088188E-02 a       765     0    39     1     5
 -2.9617515955254782E-02 a       766     0    39     1     6
 -4.2404824500805023E-02 a       767     0    39     1     7
  1.3642085822744709E-01 a       768     0    39     1     8
  3.3494159751939721E-02 a       769     0    39     1     9
 -8.6113500798725109E-02 a       770     0    39     1    10
  3.2824095774979249E-03 a       771     0    39     1    11
 -1.8953950497887711E-02 a       772     0    39     1    12
  1.2143619692008398E-01 a       773     0    39     1    13
 -3.1756104418170103E-02 a       774     0    39     1    14
 -1.5409009670443971E-02 a       775     0    39     1    15
  3.1910156046575404E-03 a       776     0    39     1    16
 -1.4009140704694653E-02 a       777     0    39     1    17
  9.8096911613587343E-02 a       778     0    39     1    18
 -2.7104645440563364E-02 a       779     0    39     1    19
  9.2888534130149220E-02 a       780     0    39     1    20
  1.3176108597257510E-01 a       781     0    40     1     1
  2.8405524709404201E-01 a       782     0    40     1     2
  2.3996685374591195E-01 a       783     0    40     1     3
  1.1218585453386394E-01 a       784     0    40     1     4
  1.5212488059043422E-01 a       785     0    40     1     5
  1.6329617156978035E-01 a       786     0    40     1     6
 -4.1074572628675152E-03 a       787     0    40     1     7
 -7.5326912166816890E-02 a       788     0    40     1     8
  1.6915738825185012E-01 a       789     0    40     1     9
 -4.7703502784586627E-01 a       790     0    40     1    10
 -2.3449385234561290E-01 a       791     0    40     1    11
  2.9781311003573419E-01 a       792     0    40     1    12
 -7.4569375105263638E-02 a       793     0    40     1    13
 -1.9984193775055117E-01 a       794     0    40     1    14
  2.4953720660135268E-02 a       795     0    40     1    15
  2.5810070755192954E-01 a       796     0    40     1    16
  3.7744912497719198E-02 a       797     0    40     1    17
 -1.7437237701670383E-01 a       798     0    40     1    18
  3.4229083710192193E-01 a       799     0    40     1    19
  4.8349179046267662E-02 a       800     0    40     1    20
  1.0268733555328904E-01 a       801     0    41     1     1
  2.0708306745837243E-01 a       802     0    41     1     2
  1.6054968158271188E-01 a       803     0    41     1     3
  4.8474481509956369E-02 a       804     0    41     1     4
  8.7673823650739210E-02 a       805     0    41     1     5
  2.1482049110605245E-01 a       806     0    41     1     6
 -2.4346665303146200E-01 a       807     0    41     1     7
  1.5366484593915306E-01 a       808     0    41     1     8
 -6.7884773803745441E-02 a       809     0    41     1     9
 -8.6847765748138211E-02 a       810     0    41     1    10
 -1.7668872892618342E-01 a       811     0    41     1    11
 -9.7594729585380180E-02 a       812     0    41     1    12
 -9.5500837668887575E-02 a       813     0    41     1    13
  1.2703988191560564E-01 a       814     0    41     1    14
  7.4397840408526164E-02 a       815     0    41     1    15
  2.5023020861420270E-01 a       816     0    41     1    16
  1.1947780954660400E-01 a       817     0    41     1    17
  1.1532123322989005E-01 a       818     0    41     1    18
  2.0353128754126659E-01 a       819     0    41     1    19
 -5.5295800393813294E-02 a       820     0    41     1    20
 -1.3221605944516923E-01 a       821     0    42     1     1
 -2.8455603453937661E-02 a       822     0    42     1     2
  1.7627783387817691E-03 a       823     0    42     1     3
  9.3566659662414758E-02 a       824     0    42     1     4
  1.3601053308071218E-01 a       825     0    42     1     5
  3.4642256358510162E-02 a       826     0    42     1     6
  1.7646792444603493E-01 a       827     0    42     1     7
 -8.0356605071585555E-02 a       828     0    42     1     8
 -3.6001141150775029E-01 a       829     0    42     1     9
  4.0410299937005276E-02 a       830     0    42     1    10
 -2.3413965883657167E-01 a       831     0    42     1    11
 -1.9606161857480103E-01 a       832     0    42     1    12
 -4.9027225018840069E-02 a       833     0    42     1    13
  2.2402162566973333E-01 a       834     0    42     1    14
  2.3995839386842063E-01 a       835     0    42     1    15
  5.2489459918674275E-01 a       836     0    42     1    16
  1.7389508742569049E-02 a       837     0    42     1    17
 -1.1146340450797508E-01 a       838     0    42     1    18
  1.4551799243809926E-02 a       839     0    42     1    19
 -2.1571121797257461E-01 a       840     0    42     1    20
 -2.2974654419599269E-02 a       841     0    43     1     1
 -1.1375367102067824E-01 a       842     0    43     1     2
  4.5040922458118131E-03 a       843     0    43     1     3
  9.4075939802485825E-02 a       844     0    43     1     4
 -9.8690809825828455E-03 a       845     0    43     1     5
  2.2844409856794669E-02 a       846     0    43     1     6
 -2.0808711473352351E-01 a       847     0    43     1     7
  1.0529482596539845E-01 a       848     0    43     1     8
 -1.0035832042475393E-01 a       849     0    43     1     9
 -1.7816326223306744E-01 a       850     0    43     1    10
 -2.7340708231141658E-01 a       851     0    43     1    11
  1.5593407338703585E-01 a       852     0    43     1    12
 -2.4244067233103747E-01 a       853     0    43     1    13
 -1.1589369928134327E-01 a       854     0    43     1    14
 -2.1115653099799167E-01 a       855     0    43     1    15
 -1.1287428568327876E-02 a       856     0    43     1    16
 -6.6492108432289018E-02 a       857     0    43     1    17
 -1.1056135858590206E-01 a       858     0    43     1    18
 -1.7754849966263142E-01 a       859     0    43     1    19
 -8.8470647950177589E-02 a       860     0    43     1    20
 -3.2253474953684819E-01 a       861     0    44     1     1
  3.5914710598374883E-01 a       862     0    44     1     2
  3.5471468319047783E-01 a       863     0    44     1     3
  7.1946617212696518E-02 a       864     0    44     1     4
  1.7258289414396227E-01 a       865     0    44     1     5
  2.5242609677507488E-01 a       866     0    44     1     6
  3.2578405501432789E-01 a       867     0    44     1     7
 -1.6836996521026316E-02 a       868     0    44     1     8
 -1.8218323130822706E-01 a       869     0    44     1     9
  2.2093455114311492E-01 a       870     0    44     1    10
  1.7719980613260888E-01 a       871     0    44     1    11
 -2.8817283353663981E-01 a       872     0    44     1    12
  1.3970325989821533E-01 a       873     0    44     1    13
  1.5162875012538621E-01 a       874     0    44     1    14
  3.0244858958785381E-01 a       875     0    44     1    15
  2.1416832137007416E-01 a       876     0    44     1    16
 -2.9963501679600216E-02 a       877     0    44     1    17
 -5.4922430627217800E-02 a       878     0    44     1    18
 -2.8472050036627439E-02 a       879     0    44     1    19
  3.0683949245327365E-02 a       880     0    44     1    20
  9.7545415757091219E-02 a       881     0    45     1     1
 -3.2598314341585066E-01 a       882     0    45     1     2
  1.2335474136030844E-01 a       883     0    45     1     3
 -2.5836913069981543E-01 a       884     0    45     1     4
  2.0947789399542174E-01 a       885     0    45     1     5
  3.0164425629496699E-01 a       886     0    45     1     6
 -2.1822578560002290E-01 a       887     0    45     1     7
  5.8692396514116223E-02 a       888     0    45     1     8
 -1.6126045641823186E-01 a       889     0    45     1     9
 -2.2303129980913719E-01 a       890     0    45     1    10
 -1.2956220711489785E-01 a       891     0    45     1    11
  1.4538122904936421E-01 a       892     0    45     1    12
 -3.1739695309831867E-01 a       893     0    45     1    13
 -1.0790232603810160E-01 a       894     0    45     1    14
 -2.5644099041961360E-01 a       895     0    45     1    15
  2.9287950276321334E-01 a       896     0    45     1    16
  9.1850967263680111E-02 a       897     0    45     1    17
  9.7368532289889731E-02 a       898     0    45     1    18
  3.0130764824606249E-01 a       899     0    45     1    19
 -2.4416016932033308E-01 a       900     0    45     1    20
 -1.2374760231829081E-01 a       901     0    46     1     1
  8.0062453732548944E-02 a       902     0    46     1     2
  6.7883587143446722E-02 a       903     0    46     1     3
 -9.8252351803819846E-02 a       904     0    46     1     4
  1.2867741082166609E-01 a       905     0    46     1     5
  6.3055268846558557E-02 a       906     0    46     1     6
  8.8305165096675173E-02 a       907     0    46     1     7
  5.7145645679452274E-03 a       908     0    46     1     8
 -1.8530484071586684E-02 a       909     0    46     1     9
  1.4608522828218204E-01 a       910     0    46     1    10
  3.5600629182898094E-02 a       911     0    46     1    11
  1.2996804800392683E-01 a       912     0    46     1    12
  2.4428084554337981E-01 a       913     0    46     1    13
 -1.4527344109873358E-01 a       914     0    46     1    14
  3.0043287999045071E-02 a       915     0    46     1    15
  1.5597647730354533E-01 a       916     0    46     1    16
 -8.2503120958333703E-02 a       917     0    46     1    17
  1.4233831284519716E-01 a       918     0    46     1    18
 -7.1325300274875200E-02 a       919     0    46     1    19
  1.4240388178834898E-02 a       920     0    46     1    20
 -9.1758462134676089E-02 a       921     0    47     1     1
 -1.0322629243070502E-01 a       922     0    47     1     2
  1.2887857286487742E-01 a       923     0    47     1     3
  1.8911627461950797E-01 a       924     0    47     1     4
 -6.9933446940569244E-02 a       925     0    47     1     5
 -4.4126395605506956E-02 a       926     0    47     1     6
 -1.0960625112632973E-01 a       927     0    47     1     7
  2.1185686238076903E-01 a       928     0    47     1     8
 -1.9874934219297163E-01 a       929     0    47     1     9
  1.7674701111248980E-01 a       930     0    47     1    10
 -6.7707237217988103E-02 a       931     0    47     1    11
  2.8843604916366400E-01 a       932     0    47     1    12
 -2.2560578112402893E-01 a       933     0    47     1    13
  2.5499707950131079E-01 a       934     0    47     1    14
  2.1937680704272616E-01 a       935     0    47     1    15
  2.6361032331473022E-01 a       936     0    47     1    16
  4.6183352362557245E-02 a       937     0    47     1    17
 -1.8461848759003452E-01 a       938     0    47     1    18
  8.8452257998782494E-02 a       939     0    47     1    19
 -6.6923238747055927E-02 a       940     0    47     1    20
 -2.6101226262577701E-02 a       941     0    48     1     1
  2.9212678227419331E-01 a       942     0    48     1     2
  1.3090342724316403E-01 a       943     0    48     1     3
 -2.1770368761651088E-02 a       944     0    48     1     4
  3.8802420650288200E-01 a       945     0    48     1     5
  2.1676409716618894E-01 a       946     0    48     1     6
  1.6445076383120111E-02 a       947     0    48     1     7
  2.2007435060951430E-01 a       948     0    48     1     8
  1.6434233911430593E-01 a       949     0    48     1     9
 -2.3447171618956658E-01 a       950     0    48     1    10
 -9.7947196687401580E-02 a       951     0    48     1    11
  2.2544325079989389E-01 a       952     0    48     1    12
  3.1449754186161694E-02 a       953     0    48     1    13
 -2.1815552754987394E-02 a       954     0    48     1    14
  1.0244720989130446E-01 a       955     0    48     1    15
  1.3955463041963231E-01 a       956     0    48     1    16
 -1.9668191548323019E-01 a       957     0    48     1    17
 -2.5852887952695081E-01 a       958     0    48     1    18
  4.6789191410506130E-02 a       959     0    48     1    19
 -3.9755735364320138E-01 a       960     0    48     1    20
 -2.1624458869286167E-03 a       961     0    49     1     1
 -1.4296190832150737E-01 a       962     0    49     1     2
  3.3836997581064726E-01 a       963     0    49     1     3
 -2.4421250662455110E-01 a       964     0    49     1     4
  3.4074010437683522E-01 a       965     0    49     1     5
  4.6337958496748610E-01 a       966     0    49     1     6
  1.6980739022037425E-01 a       967     0    49     1     7
  3.3492027103025335E-01 a       968     0    49     1     8
 -3.3930842797445843E-01 a       969     0    49     1     9
 -1.4443629466832308E-01 a       970     0    49     1    10
 -1.6597754921990990E-01 a       971     0    49     1    11
 -2.9407347750859442E-01 a       972     0    49     1    12
 -1.7923641127184084E-01 a       973     0    49     1    13
 -1.1733938209590213E-02 a       974     0    49     1    14
 -1.9854209193800962E-01 a       975     0    49     1    15
  3.7850913869378161E-01 a       976     0    49     1    16
 -3.9066798610555460E-02 a       977     0    49     1    17
  1.9774207647184694E-01 a       978     0    49     1    18
 -6.7493541968848519E-02 a       979     0    49     1    19
  1.9762274208308264E-01 a       980     0    49     1    20
 -2.6297730268091668E-01 a       981     0    50     1     1
  1.2051526873999349E-01 a       982     0    50     1     2
  2.4934010720282529E-01 a       983     0    50     1     3
 -1.7999018184174093E-01 a       984     0    50     1     4
  1.4141084817079805E-01 a       985     0    50     1     5
 -6.4643068759807118E-02 a       986     0    50     1     6
  9.7249453730629903E-02 a       987     0    50     1     7
  6.0786920287381724E-02 a       988     0    50     1     8
 -1.4462715338075804E-01 a       989     0    50     1     9
  9.9328233719489012E-02 a       990     0    50     1    10
  5.6962603840908101E-02 a       991     0    50     1    11
  1.4537632139065870E-01 a       992     0    50     1    12
 -1.0023896279815823E-01 a       993     0    50     1    13
  2.0081579967837984E-01 a       994     0    50     1    14
 -5.1577546635710021E-02 a       995     0    50     1    15
  2.3517601995835498E-03 a       996     0    50     1    16
 -1.2386899527203826E-02 a       997     0    50     1    17
  4.1688248249042582E-02 a       998     0    50     1    18
  3.6279094071707091E-01 a       999     0    50     1    19
  2.6599123580748907E-01 a      1000     0    50     1    20
  1.6304110645627237E-01 a      1001     0    51     1     1
  1.8093487845525752E-02 a      1002     0    51     1     2
 -1.4140556588152478E-01 a      1003     0    51     1     3
 -1.4619418188066460E-01 a      1004     0    51     1     4
 -4.7260532784764379E-02 a      1005     0    51     1     5
 -1.5394165508784849E-01 a      1006     0    51     1     6
  9.6216964596299789E-02 a      1007     0    51     1     7
 -2.0829694748415678E-01 a      1008     0    51     1     8
  2.6885399070030569E-01 a      1009     0    51     1     9
 -2.4485212008009616E-01 a      1010     0    51     1    10
  2.2051648566766429E-02 a      1011     0    51     1    11
 -1.8300712251048751E-01 a      1012     0    51     1    12
  1.4930889468721709E-01 a      1013     0    51     1    13
 -1.5737639747915491E-01 a      1014     0    51     1    14
  4.9214838969486856E-02 a      1015     0    51     1    15
  2.4193440712592348E-01 a      1016     0    51     1    16
 -1.1235505569429746E-01 a      1017     0    51     1    17
  1.7928068708801675E-01 a      1018     0    51     1    18
  7.6349751842519162E-03 a      1019     0    51     1    19
 -1.0628966128635241E-01 a      1020     0    51     1    20
  6.8011641492151262E-02 a      1021     0    52     1     1
 -8.1647033136600655E-02 a      1022     0    52     1     2
  3.6933316921726446E-02 a      1023     0    52     1     3
  4.6201104812088355E-02 a      1024     0    52     1     4
 -4.7107110135108585E-02 a      1025     0    52     1     5
  6.8904192366156122E-02 a      1026     0    52     1     6
 -1.0100098825053136E-01 a      1027     0    52     1     7
 -3.4971379480995268E-02 a      1028     0    52     1     8
  2.0177570528992578E-02 a      1029     0    52     1     9
 -2.2104140100572250E-02 a      1030     0    52     1    10
 -1.0631728222839870E-03 a      1031     0    52     1    11
 -1.8019159465954174E-02 a      1032     0    52     1    12
 -1.2671776294472475E-01 a      1033     0    52     1    13
 -1.3676241925811639E-01 a      1034     0    52     1    14
  7.6731526524184385E-02 a      1035     0    52     1    15
  1.9705866896989116E-01 a      1036     0    52     1    16
 -1.8914902203486153E-01 a      1037     0    52     1    17
 -6.0659337170650147E-02 a      1038     0    52     1    18
  1.4805645488201594E-01 a      1039     0    52     1    19
  2.3209097737953821E-01 a      1040     0    52     1    20
