################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.0181023365859192E+00 a       503     0    26     1     3
 -9.2237282808221777E-01 a       504     0    26     1     4
 -9.7251663336392102E-01 a       505     0    26     1     5
  1.8235261778198706E-02 a       506     0    26     1     6
  2.5462090842959482E+00 a       507     0    26     1     7
 -2.3103162546242428E+00 a       508     0    26     1     8
 -7.4486626198776429E-01 a       509     0    26     1     9
  2.4807417296989760E+00 a       510     0    26     1    10
  6.6547143549076848E-01 a       511     0    26     1    11
  1.4256933248317696E-01 a       512     0    26     1    12
  7.9703547206007330E-01 a       513     0    26     1    13
 -1.2216898047453819E+00 a       514     0    26     1    14
  2.5208113022193821E+00 a       515     0    26     1    15
  9.1703617057829101E-01 a       516     0    26     1    16
  3.4736808599903837E+00 a       517     0    26     1    17
  2.0341127169374773E+00 a       518     0    26     1    18
  1.5039919294227524E+00 a       519     0    26     1    19
  2.1975026988105166E+00 a       520     0    26     1    20
  1.5405212558063555E+00 a       521     0    27     1     1
  1.5450112697691707E+00 a       522     0    27     1     2
 -1.3213695053389825E+00 a       523     0    27     1     3
 -7.1118781983290835E-01 a       524     0    27     1     4
 -1.0309206044871646E+00 a       525     0    27     1     5
  2.2811355653277118E-01 a       526     0    27     1     6
  1.8198649578612489E+00 a       527     0    27     1     7
 -1.3721146882747493E+00 a       528     0    27     1     8
 -1.0407890177862913E+00 a       529     0    27     1     9
  2.6447435740391616E+00 a       530     0    27     1    10
  1.3913018324712141E+00 a       531     0    27     1    11
 -8.6591142670978838E-01 a       532     0    27     1    12
 -1.2503226571347354E+00 a       533     0    27     1    13
 -3.9805308900739911E-02 a       534     0    27     1    14
  9.7599897141628200E-01 a       535     0    27     1    15
 -6.1139014206737152E-01 a       536     0    27     1    16
  1.3584381891449817E+00 a       537     0    27     1    17
  1.3091777775952491E+00 a       538     0    27     1    18
  1.3873158288297782E+00 a       539     0    27     1    19
  2.1772446910512731E+00 a       540     0    27     1    20
  1.7385974547772536E+00 a       541     0    28     1     1
  4.8908645003636373E+00 a       542     0    28     1     2
  3.5460912798520847E+00 a       543     0    28     1     3
  1.1804443138798275E+00 a       544     0    28     1     4
 -5.4292402665414130E+00 a       545     0    28     1     5
  1.4733715829006935E+00 a       546     0    28     1     6
  1.6889877863061031E+00 a       547     0    28     1     7
 -5.3625124538809610E+00 a       548     0    28     1     8
  2.3932298170688315E+00 a       549     0    28     1     9
  3.9424483495170342E+00 a       550     0    28     1    10
 -2.0981758451489081E+00 a       551     0    28     1    11
 -5.5624631523361434E-01 a       552     0    28     1    12
  1.6472583018961193E+00 a       553     0    28     1    13
  1.1667789355561184E+00 a       554     0    28     1    14
 -2.5303717981123847E-01 a       555     0    28     1    15
 -1.3747474741720256E+00 a       556     0    28     1    16
 -1.9551364354790031E+00 a       557     0    28     1    17
 -1.3695507219029748E+00 a       558     0    28     1    18
  6.0129132723196410E-01 a       559     0    28     1    19
 -6.2720063505083790E-01 a       560     0    28     1    20
  2.7551340830069737E+00 a       561     0    29     1     1
  1.0857093842874842E-01 a       562     0    29     1     2
  7.0168634158181282E+00 a       563     0    29     1     3
  4.7513784748331584E+00 a       564     0    29     1     4
 -1.5385123965891216E+00 a       565     0    29     1     5
 -2.9840785826710070E-01 a       566     0    29     1     6
  4.6612596271282536E+00 a       567     0    29     1     7
 -2.9944644381560463E+00 a       568     0    29     1     8
 -8.4251121615360386E-02 a       569     0    29     1     9
  2.0714105360291399E+00 a       570     0    29     1    10
 -5.2198879218225303E-01 a       571     0    29     1    11
  5.6036386271441230E-01 a       572     0    29     1    12
 -1.8249975495685646E+00 a       573     0    29     1    13
  1.9948069605795056E+00 a       574     0    29     1    14
 -1.3186300390758674E+00 a       575     0    29     1    15
 -2.2572922610963775E+00 a       576     0    29     1    16
  5.1332110944189271E+00 a       577     0    29     1    17
  7.3808379754628675E+00 a       578     0    29     1    18
 -2.6689594343784337E+00 a       579     0    29     1    19
  1.0224608524035486E+00 a       580     0    29     1    20
  3.1238572847302921E-02 a       581     0    30     1     1
 -2.3664775630500129E-01 a       582     0    30     1     2
 -1.6265835595514853E+00 a       583     0    30     1     3
 -1.0807849034371981E+00 a       584     0    30     1     4
  1.4726318431145460E+00 a       585     0    30     1     5
 -1.5320665639954881E-01 a       586     0    30     1     6
 -1.1371145919181713E+00 a       587     0    30     1     7
 -3.1431087799835002E+00 a       588     0    30     1     8
 -4.0059302976992921E+00 a       589     0    30     1     9
  5.0314769450182553E+00 a       590     0    30     1    10
  1.9536764026899029E+00 a       591     0    30     1    11
  2.9896077163710877E+00 a       592     0    30     1    12
 -1.8586694194813138E+00 a       593     0    30     1    13
 -2.6000400875174839E-01 a       594     0    30     1    14
 -7.0458884198800253E-01 a       595     0    30     1    15
  7.6723799415326399E-01 a       596     0    30     1    16
  2.6992061516117616E+00 a       597     0    30     1    17
  3.3125216904807679E+00 a       598     0    30     1    18
 -2.9526520580837529E-01 a       599     0    30     1    19
  3.7196472010413157E+00 a       600     0    30     1    20
  1.1126276747501407E+00 a       601     0    31     1     1
 -3.0907275836578907E+00 a       602     0    31     1     2
 -5.2932117306814348E+00 a       603     0    31     1     3
 -1.0125924338430436E+00 a       604     0    31     1     4
 -7.1565647136581745E-01 a       605     0    31     1     5
 -2.2419936427095637E+00 a       606     0    31     1     6
 -3.0286044975330459E+00 a       607     0    31     1     7
 -3.9372183584981491E-01 a       608     0    31     1     8
 -2.8798560393757895E+00 a       609     0    31     1     9
  6.0773090160475682E+00 a       610     0    31     1    10
 -1.1452125032490745E+00 a       611     0    31     1    11
  2.6084713065264991E+00 a       612     0    31     1    12
  8.0772627604530911E-01 a       613     0    31     1    13
  9.5836062280963141E-01 a       614     0    31     1    14
  9.1338461320200415E-01 a       615     0    31     1    15
  1.8254620244928410E-01 a       616     0    31     1    16
  1.9331749916037217E+00 a       617     0    31     1    17
  8.6369041328221741E-01 a       618     0    31     1    18
  2.8791767688064867E+00 a       619     0    31     1    19
  1.4345954672233945E+00 a       620     0    31     1    20
 -7.1441419589140198E-01 a       621     0    32     1     1
 -1.4546407400960337E+00 a       622     0    32     1     2
  8.0232670790773175E-01 a       623     0    32     1     3
  6.7189817045584221E-01 a       624     0    32     1     4
  2.9289638010506951E+00 a       625     0    32     1     5
 -1.2015673921139796E+00 a       626     0    32     1     6
 -1.3866916876502184E+00 a       627     0    32     1     7
  1.7032443357179490E+00 a       628     0    32     1     8
 -1.3748489415481964E+00 a       629     0    32     1     9
 -1.1108871258430246E-01 a       630     0    32     1    10
  1.8346481478635086E+00 a       631     0    32     1    11
 -1.3032285263391119E+00 a       632     0    32     1    12
 -5.1201738581599967E+00 a       633     0    32     1    13
  2.4362218501407262E-01 a       634     0    32     1    14
 -3.9685055944357366E+00 a       635     0    32     1    15
 -3.1947830950976961E+00 a       636     0    32     1    16
  7.2932578469553955E-01 a       637     0    32     1    17
  3.6730394387830732E+00 a       638     0    32     1    18
 -4.3756289819253444E+00 a       639     0    32     1    19
  3.7194926600149714E+00 a       640     0    32     1    20
  3.0512706239334562E+00 a       641     0    33     1     1
  2.1374418147094394E+00 a       642     0    33     1     2
  3.1616282632662442E+00 a       643     0    33     1     3
 -1.3414411709944958E+00 a       644     0    33     1     4
  2.0053020684704995E-01 a       645     0    33     1     5
 -2.0562371011461758E-01 a       646     0    33     1     6
  5.0569232896351524E-01 a       647     0    33     1     7
 -3.5318650085387171E-01 a       648     0    33     1     8
 -1.6000343089887548E-01 a       649     0    33     1     9
  3.0596114525989253E+00 a       650     0    33     1    10
  1.3340851765701716E+00 a       651     0    33     1    11
 -7.3641981624477459E-01 a       652     0    33     1    12
 -1.2096633552617069E+00 a       653     0    33     1    13
 -2.7138990211748668E+00 a       654     0    33     1    14
  1.1175616975061378E+00 a       655     0    33     1    15
 -3.5902627532283455E+00 a       656     0    33     1    16
  3.3304928388870674E+00 a       657     0    33     1    17
  1.7108634212402702E+00 a       658     0    33     1    18
 -4.9550529102994817E-02 a       659     0    33     1    19
  5.0816830058291975E+00 a       660     0    33     1    20
 -1.9817280335905779E-01 a       661     0    34     1     1
 -3.4323755903924141E-01 a       662     0    34     1     2
 -9.5361183919271016E-03 a       663     0    34     1     3
  2.8411017475123146E-02 a       664     0    34     1     4
  2.4479247183500369E-01 a       665     0    34     1     5
  1.2153414778981728E+00 a       666     0    34     1     6
 -1.8625504585581459E-01 a       667     0    34     1     7
  1.8447738929692792E-01 a       668     0    34     1     8
  2.4725269442335947E-02 a       669     0    34     1     9
  1.0516595459187930E+00 a       670     0    34     1    10
 -3.6077530518552015E-01 a       671     0    34     1    11
 -6.0129051629881891E-01 a       672     0    34     1    12
 -3.5903004681576767E-01 a       673     0    34     1    13
 -9.4574298181944710E-02 a       674     0    34     1    14
 -5.2400965911259589E-02 a       675     0    34     1    15
  4.7154323589501662E-01 a       676     0    34     1    16
  5.4059048955724642E-01 a       677     0    34     1    17
 -5.5078701669568808E-01 a       678     0    34     1    18
 -2.0548691545279529E-01 a       679     0    34     1    19
  4.4012354959423944E-01 a       680     0    34     1    20
 -3.8897535806005559E+00 a       681     0    35     1     1
 -4.7155425813575000E+00 a       682     0    35     1     2
 -9.2483712126557869E+00 a       683     0    35     1     3
 -7.8464434898886628E+00 a       684     0    35     1     4
  1.1285496249385998E+01 a       685     0    35     1     5
 -4.4423702750700746E+00 a       686     0    35     1     6
 -4.5680789825555159E+00 a       687     0    35     1     7
  8.6154669178109629E+00 a       688     0    35     1     8
 -1.3409412232560891E+00 a       689     0    35     1     9
 -7.6010096277226289E+00 a       690     0    35     1    10
  3.0517817500298219E+00 a       691     0    35     1    11
  1.4108668339518284E+00 a       692     0    35     1    12
 -2.9861165265807244E+00 a       693     0    35     1    13
  1.2348920412459150E+00 a       694     0    35     1    14
 -6.3454636588610169E+00 a       695     0    35     1    15
 -2.8935180293067835E+00 a       696     0    35     1    16
  1.2058098907555472E+00 a       697     0    35     1    17
 -2.6180930444309736E+00 a       698     0    35     1    18
 -5.3091993362070662E+00 a       699     0    35     1    19
  1.3834016938167386E+00 a       700     0    35     1    20
 -1.1513528750613464E+00 a       701     0    36     1     1
  6.8782003076343037E-02 a       702     0    36     1     2
 -2.2296223273307381E+00 a       703     0    36     1     3
 -1.8644951278970991E+00 a       704     0    36     1     4
  2.2874775924577921E+00 a       705     0    36     1     5
 -1.9284608102788319E+00 a       706     0    36     1     6
 -5.5365968724716619E-01 a       707     0    36     1     7
 -4.9296887677652168E-02 a       708     0    36     1     8
  5.0501750558856229E-01 a       709     0    36     1     9
 -1.2732965714184965E+00 a       710     0    36     1    10
  2.0916650869661777E+00 a       711     0    36     1    11
 -1.8805196525550180E-01 a       712     0    36     1    12
 -1.1456630191460937E+00 a       713     0    36     1    13
 -1.1174497154513527E+00 a       714     0    36     1    14
 -1.2245612662507586E+00 a       715     0    36     1    15
 -2.0189208704447870E-01 a       716     0    36     1    16
  1.6217781226081922E+00 a       717     0    36     1    17
  1.7141713045723331E-01 a       718     0    36     1    18
 -2.6092685356910326E+00 a       719     0    36     1    19
  2.9114818539101655E+00 a       720     0    36     1    20
 -2.4416557113222055E+00 a       721     0    37     1     1
 -3.1540357513809691E-01 a       722     0    37     1     2
 -2.9671591001223230E+00 a       723     0    37     1     3
 -1.5991710235879186E+00 a       724     0    37     1     4
  1.4134888658638263E+00 a       725     0    37     1     5
 -3.3079547900082762E-01 a       726     0    37     1     6
 -2.4312644409286803E+00 a       727     0    37     1     7
  7.8132036978291231E+00 a       728     0    37     1     8
  2.3435302521325951E+00 a       729     0    37     1     9
  7.4618453722449823E-02 a       730     0    37     1    10
  1.8962707555650697E+00 a       731     0    37     1    11
  1.6985254352130225E-01 a       732     0    37     1    12
 -2.3494932520620972E+00 a       733     0    37     1    13
  1.9763964265511762E+00 a       734     0    37     1    14
  1.6424734580206843E+00 a       735     0    37     1    15
  1.8975633161712573E+00 a       736     0    37     1    16
  1.4586875805102242E+00 a       737     0    37     1    17
  7.2311007828497154E-01 a       738     0    37     1    18
  1.3418365341447822E+00 a       739     0    37     1    19
  3.1878074740252287E+00 a       740     0    37     1    20
 -6.0752467210462735E-01 a       741     0    38     1     1
 -8.4715571735020800E-01 a       742     0    38     1     2
 -1.9396330178738539E+00 a       743     0    38     1     3
 -1.1980138242081182E+00 a       744     0    38     1     4
  3.4018876391757208E-01 a       745     0    38     1     5
 -6.5872279264469158E-01 a       746     0    38     1     6
 -2.1608525230376645E+00 a       747     0    38     1     7
 -2.5504314408290996E+00 a       748     0    38     1     8
 -1.5860387147012089E-01 a       749     0    38     1     9
  2.6173706086573829E+00 a       750     0    38     1    10
  6.8235559219554154E-01 a       751     0    38     1    11
  3.3140224882664575E+00 a       752     0    38     1    12
  4.3939872563588439E-01 a       753     0    38     1    13
  1.0554964188652376E+00 a       754     0    38     1    14
 -3.6576244063771077E+00 a       755     0    38     1    15
 -7.4624739018234632E-01 a       756     0    38     1    16
 -4.7507132651215678E-01 a       757     0    38     1    17
  2.1961387335907617E-01 a       758     0    38     1    18
 -1.3466652685649876E+00 a       759     0    38     1    19
  2.7834053877052871E+00 a       760     0    38     1    20
 -7.8603352176096675E-01 a       761     0    39     1     1
 -2.1365622053957294E+00 a       762     0    39     1     2
 -1.7673449707794182E+00 a       763     0    39     1     3
 -6.3017384628888851E-01 a       764     0    39     1     4
  2.3781949658491945E+00 a       765     0    39     1     5
 -8.1022357209901963E-01 a       766     0    39     1     6
 -5.6557840132440484E-01 a       767     0    39     1     7
  2.3792841789636929E+00 a       768     0    39     1     8
 -1.2533806046379581E+00 a       769     0    39     1     9
 -2.0547471381375164E+00 a       770     0    39     1    10
  3.8915138945568062E-01 a       771     0    39     1    11
  1.0175412923097725E-01 a       772     0    39     1    12
 -4.5252944194319383E-01 a       773     0    39     1    13
 -9.2652890279503380E-02 a       774     0    39     1    14
 -1.2749904496485617E-01 a       775     0    39     1    15
  5.0689527966410830E-01 a       776     0    39     1    16
  8.3225765104952587E-01 a       777     0    39     1    17
  5.0001990737484281E-01 a       778     0    39     1    18
 -3.7858233190940110E-01 a       779     0    39     1    19
  6.9792651895176883E-01 a       780     0    39     1    20
 -2.0229306692240621E+00 a       781     0    40     1     1
  5.9928360533028648E+00 a       782     0    40     1     2
  1.1251058159039291E+00 a       783     0    40     1     3
 -3.8483449332348258E+00 a       784     0    40     1     4
 -1.3092570393893903E+00 a       785     0    40     1     5
  7.0482684769823667E-01 a       786     0    40     1     6
  4.1278784857700463E+00 a       787     0    40     1     7
  3.7175165645375102E-01 a       788     0    40     1     8
  2.6312639799398321E+00 a       789     0    40     1     9
 -2.5254863232649267E+00 a       790     0    40     1    10
  1.6755965439710394E+00 a       791     0    40     1    11
  9.5566778134626662E-02 a       792     0    40     1    12
  2.7032182299141385E+00 a       793     0    40     1    13
  9.8571567723691889E-01 a       794     0    40     1    14
 -8.3333335827336086E-01 a       795     0    40     1    15
 -2.1982553558523477E+00 a       796     0    40     1    16
  7.9860658771669268E-01 a       797     0    40     1    17
 -4.2961679342814483E+00 a       798     0    40     1    18
  4.3401841788768820E+00 a       799     0    40     1    19
 -7.5832751497358630E-01 a       800     0    40     1    20
  9.8763849312443452E-01 a       801     0    41     1     1
 -1.7670248241924180E+00 a       802     0    41     1     2
  3.9977458376125501E+00 a       803     0    41     1     3
 -2.8628886646217238E+00 a       804     0    41     1     4
 -3.5730872600238115E+00 a       805     0    41     1     5
  5.7817406993996723E-01 a       806     0    41     1     6
  8.2049020097415610E+00 a       807     0    41     1     7
 -4.4830078746147164E+00 a       808     0    41     1     8
 -2.3118876946386719E+00 a       809     0    41     1     9
 -5.1254940440506658E-01 a       810     0    41     1    10
  3.5588856317892121E+00 a       811     0    41     1    11
  8.6643252570269913E-01 a       812     0    41     1    12
  2.6836183566335601E+00 a       813     0    41     1    13
  2.5256510165243884E-01 a       814     0    41     1    14
  3.0341639757562664E+00 a       815     0    41     1    15
  3.8298075952694424E+00 a       816     0    41     1    16
  4.6180724466548853E+00 a       817     0    41     1    17
 -2.5576968309383457E+00 a       818     0    41     1    18
  4.7399015524338344E+00 a       819     0    41     1    19
  9.6142671724345397E-01 a       820     0    41     1    20
 -9.8041211129232164E-01 a       821     0    42     1     1
 -9.9102718613831975E-01 a       822     0    42     1     2
  1.3603331061165902E+00 a       823     0    42     1     3
  4.5742066528306749E-03 a       824     0    42     1     4
 -4.1393805082485136E-01 a       825     0    42     1     5
 -2.3990806160556004E+00 a       826     0    42     1     6
  1.1215137995498181E+00 a       827     0    42     1     7
  2.0331364160260407E-01 a       828     0    42     1     8
  2.3457798205154301E+00 a       829     0    42     1     9
 -1.1778824413148492E+00 a       830     0    42     1    10
  3.6846667341127306E+00 a       831     0    42     1    11
  2.0812661571978621E+00 a       832     0    42     1    12
  3.3871928156167336E-01 a       833     0    42     1    13
  5.3971390713089200E-02 a       834     0    42     1    14
  3.0440919693756925E+00 a       835     0    42     1    15
  1.0712689299173968E+00 a       836     0    42     1    16
  3.7190081136584521E+00 a       837     0    42     1    17
  2.1086350141468100E+00 a       838     0    42     1    18
  2.4127830345310475E+00 a       839     0    42     1    19
  6.7990360790722992E-01 a       840     0    42     1    20
 -5.3656491901193448E-01 a       841     0    43     1     1
  1.3348128424272485E+00 a       842     0    43     1     2
  1.5206031863147421E-01 a       843     0    43     1     3
  7.3639796438479593E-02 a       844     0    43     1     4
  8.1600919050187160E-01 a       845     0    43     1     5
  4.7448195653782976E-01 a       846     0    43     1     6
  1.5387080749329318E+00 a       847     0    43     1     7
 -2.9155632616303308E-02 a       848     0    43     1     8
  6.1203439007669802E-01 a       849     0    43     1     9
 -7.7699317818994762E-01 a       850     0    43     1    10
 -7.4374355209131171E-01 a       851     0    43     1    11
 -1.3314268390098407E+00 a       852     0    43     1    12
 -4.1236956396211270E-02 a       853     0    43     1    13
 -6.7567245472454018E-01 a       854     0    43     1    14
 -7.4169860149844424E-01 a       855     0    43     1    15
  1.1684684294272647E-02 a       856     0    43     1    16
  8.0014377810548321E-01 a       857     0    43     1    17
 -4.3762352287851769E-01 a       858     0    43     1    18
 -2.1476576037246134E-01 a       859     0    43     1    19
  1.4103771062188939E+00 a       860     0    43     1    20
 -1.3747388554449167E+00 a       861     0    44     1     1
 -6.0772028706377057E+00 a       862     0    44     1     2
 -3.0154414902899194E+00 a       863     0    44     1     3
 -2.8775575742065906E+00 a       864     0    44     1     4
  1.3821566414396496E+00 a       865     0    44     1     5
 -6.1218465451254844E-01 a       866     0    44     1     6
  8.1439004238490631E-01 a       867     0    44     1     7
 -5.0610318057601855E-01 a       868     0    44     1     8
 -4.0238916327949675E-01 a       869     0    44     1     9
 -3.2753528215563930E+00 a       870     0    44     1    10
  3.9176438084692373E+00 a       871     0    44     1    11
  7.1493652909415484E-01 a       872     0    44     1    12
  2.7453796746893828E+00 a       873     0    44     1    13
  7.2628355356302754E-01 a       874     0    44     1    14
 -8.6684647609264220E-01 a       875     0    44     1    15
  1.9713137181831364E+00 a       876     0    44     1    16
  1.7922232750532225E+00 a       877     0    44     1    17
 -7.0663459384490777E+00 a       878     0    44     1    18
  5.8029833109447992E-01 a       879     0    44     1    19
  3.4913492136825335E+00 a       880     0    44     1    20
  1.5951866995673445E+00 a       881     0    45     1     1
 -1.1800279441156634E+00 a       882     0    45     1     2
  1.4091236960388824E+00 a       883     0    45     1     3
  3.0495208100366136E+00 a       884     0    45     1     4
 -1.6133773185324898E+00 a       885     0    45     1     5
 -3.0536779195276414E-01 a       886     0    45     1     6
  4.4991767438895911E+00 a       887     0    45     1     7
 -3.9122773376634994E+00 a       888     0    45     1     8
  4.5556467480736798E+00 a       889     0    45     1     9
  1.5976145800028057E+00 a       890     0    45     1    10
 -3.2139900736023228E+00 a       891     0    45     1    11
  3.1938877874633826E+00 a       892     0    45     1    12
  6.1573508282341693E+00 a       893     0    45     1    13
 -6.1476134348557088E-01 a       894     0    45     1    14
 -2.9663910414160415E+00 a       895     0    45     1    15
 -7.1418305777671998E-01 a       896     0    45     1    16
  1.9146217097220919E+00 a       897     0    45     1    17
 -1.7266971762750618E+00 a       898     0    45     1    18
 -2.0701871230104629E+00 a       899     0    45     1    19
 -5.6710534686474574E+00 a       900     0    45     1    20
 -4.7908083354885535E-02 a       901     0    46     1     1
 -2.8504408355886696E-01 a       902     0    46     1     2
  7.2006878259398388E-02 a       903     0    46     1     3
  3.8300487590445181E-01 a       904     0    46     1     4
  3.3903361293618234E-01 a       905     0    46     1     5
  7.7836952164485351E-01 a       906     0    46     1     6
  2.1259604302457280E-01 a       907     0    46     1     7
 -1.8075802951093059E-01 a       908     0    46     1     8
 -5.4822034980996337E-01 a       909     0    46     1     9
 -2.5143825978458373E-01 a       910     0    46     1    10
 -2.0015961279882530E+00 a       911     0    46     1    11
  4.3855980627725943E-01 a       912     0    46     1    12
  4.5864623643661823E-01 a       913     0    46     1    13
  1.4288274952349787E+00 a       914     0    46     1    14
 -1.1654251075670923E+00 a       915     0    46     1    15
  3.9316125606566549E-01 a       916     0    46     1    16
 -4.6614853227053010E-01 a       917     0    46     1    17
 -1.4591260701050255E+00 a       918     0    46     1    18
 -3.4267533103750952E-01 a       919     0    46     1    19
 -8.1466778528490225E-01 a       920     0    46     1    20
 -3.3737655671971392E+00 a       921     0    47     1     1
 -3.6644443765438195E-01 a       922     0    47     1     2
 -7.6876108706386126E-01 a       923     0    47     1     3
 -1.5042227943460134E+00 a       924     0    47     1     4
 -1.7594199357042598E-01 a       925     0    47     1     5
 -2.2936717186719933E+00 a       926     0    47     1     6
  6.0542263722839407E-01 a       927     0    47     1     7
  2.2517051874552161E+00 a       928     0    47     1     8
  2.1140724336389916E+00 a       929     0    47     1     9
 -1.1296914091756978E+00 a       930     0    47     1    10
  1.5548750950922750E+00 a       931     0    47     1    11
  8.9031152468736230E-01 a       932     0    47     1    12
  1.2908490084381843E+00 a       933     0    47     1    13
  2.1895772938579783E+00 a       934     0    47     1    14
  1.5448190231477543E+00 a       935     0    47     1    15
  6.0694805835598264E-01 a       936     0    47     1    16
  2.4133678005639925E+00 a       937     0    47     1    17
  1.5481339740243967E+00 a       938     0    47     1    18
  2.4791011533295833E+00 a       939     0    47     1    19
  1.5367373347949382E+00 a       940     0    47     1    20
  2.0840737704617585E-01 a       941     0    48     1     1
 -5.2386283024279479E+00 a       942     0    48     1     2
 -1.0064877658000955E+00 a       943     0    48     1     3
 -8.0030151353818257E-01 a       944     0    48     1     4
  2.0865420798505658E+00 a       945     0    48     1     5
 -3.6312948579959285E+00 a       946     0    48     1     6
 -7.2008759507971198E-01 a       947     0    48     1     7
  3.5627918495494182E+00 a       948     0    48     1     8
 -1.8876934500484903E+00 a       949     0    48     1     9
 -9.4402376872029403E-01 a       950     0    48     1    10
 -1.5321612539607463E+00 a       951     0    48     1    11
  4.0631530430465645E-01 a       952     0    48     1    12
  1.2473319306508348E+00 a       953     0    48     1    13
  1.4477712459084686E+00 a       954     0    48     1    14
  1.1544857213194978E-02 a       955     0    48     1    15
 -6.7519994226560121E-01 a       956     0    48     1    16
  7.1148433879281792E-01 a       957     0    48     1    17
 -2.2863841375937852E-01 a       958     0    48     1    18
 -1.8266387942443416E+00 a       959     0    48     1    19
 -6.7662348486737534E-01 a       960     0    48     1    20
 -2.6030348509286649E+00 a       961     0    49     1     1
 -4.8174401901378126E+00 a       962     0    49     1     2
 -3.0590425029247026E+00 a       963     0    49     1     3
  2.0211788094054997E-01 a       964     0    49     1     4
  1.0440571961751277E-01 a       965     0    49     1     5
 -2.0304225947538508E+00 a       966     0    49     1     6
 -8.7269555494163253E-01 a       967     0    49     1     7
 -3.8372889010721196E+00 a       968     0    49     1     8
  1.8273692390834280E+00 a       969     0    49     1     9
 -1.2290592297865659E+00 a       970     0    49     1    10
  3.7336766027614434E+00 a       971     0    49     1    11
  5.5283543730341689E-01 a       972     0    49     1    12
  2.6615837005839835E+00 a       973     0    49     1    13
  1.4434874681370267E+00 a       974     0    49     1    14
  2.5403749472833868E+00 a       975     0    49     1    15
  2.8404697857890149E+00 a       976     0    49     1    16
  1.4696145918888381E+00 a       977     0    49     1    17
 -1.6188339729521337E+00 a       978     0    49     1    18
  1.5962750511767394E+00 a       979     0    49     1    19
 -2.1398819505032289E+00 a       980     0    49     1    20
 -2.5883581336380496E-01 a       981     0    50     1     1
 -6.1466185099905690E-01 a       982     0    50     1     2
  2.9355244858861890E-01 a       983     0    50     1     3
 -3.9892970417916712E-01 a       984     0    50     1     4
 -5.1892103309699156E-01 a       985     0    50     1     5
  4.5743347858213274E-01 a       986     0    50     1     6
  3.9924948452647752E-01 a       987     0    50     1     7
 -1.2221354237535336E+00 a       988     0    50     1     8
 -3.3811918058338875E-01 a       989     0    50     1     9
  8.0987609556892451E-02 a       990     0    50     1    10
  1.2950940739445267E+00 a       991     0    50     1    11
 -4.4542884377131081E-01 a       992     0    50     1    12
 -2.8251041156906326E-01 a       993     0    50     1    13
 -5.5235866135075939E-01 a       994     0    50     1    14
  7.6551949043701384E-02 a       995     0    50     1    15
 -5.0360888041868401E-01 a       996     0    50     1    16
  1.0200719377295324E+00 a       997     0    50     1    17
 -5.5360458326060968E-01 a       998     0    50     1    18
 -1.7377952219792960E-02 a       999     0    50     1    19
  4.1756486561893563E-01 a      1000     0    50     1    20
 -2.1290980204294124E-01 a      1001     0    51     1     1
 -5.6131893724001436E-01 a      1002     0    51     1     2
 -1.3246798562979145E-01 a      1003     0    51     1     3
  5.1734879492561101E-02 a      1004     0    51     1     4
  4.8766367474162675E-01 a      1005     0    51     1     5
  2.2391021917942427E-01 a      1006     0    51     1     6
 -8.5060735178160218E-01 a      1007     0    51     1     7
  1.3356091949520665E+00 a      1008     0    51     1     8
  3.2246143586995740E-01 a      1009     0    51     1     9
  2.2471502188793618E-01 a      1010     0    51     1    10
 -3.8696699175542665E-01 a      1011     0    51     1    11
  1.4525065850395196E+00 a      1012     0    51     1    12
  4.2304699160102910E-01 a      1013     0    51     1    13
  4.2566333381334626E-01 a      1014     0    51     1    14
  6.5767182702440841E-01 a      1015     0    51     1    15
  2.6486609719730042E-01 a      1016     0    51     1    16
 -9.2868663338476149E-04 a      1017     0    51     1    17
  8.6593007981223857E-01 a      1018     0    51     1    18
  7.5717347393702028E-01 a      1019     0    51     1    19
  7.4879502564145706E-01 a      1020     0    51     1    20
  2.4213935231591124E-02 a      1021     0    52     1     1
 -2.4266580639647266E+00 a      1022     0    52     1     2
 -6.6063575442818234E-01 a      1023     0    52     1     3
  5.4024225355738656E-02 a      1024     0    52     1     4
  4.6356067766828579E-01 a      1025     0    52     1     5
 -2.6715131166856215E-01 a      1026     0    52     1     6
  2.4033268907794972E-01 a      1027     0    52     1     7
  3.9046865643961537E-01 a      1028     0    52     1     8
  2.6391355061162752E-01 a      1029     0    52     1     9
  2.4170029809996996E-02 a      1030     0    52     1    10
  1.8458517749346498E-01 a      1031     0    52     1    11
 -1.0168671374686169E+00 a      1032     0    52     1    12
  2.0742549847475944E-01 a      1033     0    52     1    13
  3.5176799250940755E-01 a      1034     0    52     1    14
 -1.9375501978604329E-01 a      1035     0    52     1    15
 -3.0294722931111667E-01 a      1036     0    52     1    16
  1.8863650206164844E+00 a      1037     0    52     1    17
  4.1686540061622918E-01 a      1038     0    52     1    18
 -2.6829562990838102E-01 a      1039     0    52     1    19
 -1.0864029933535553E+00 a      1040     0    52     1    20
