################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  9.4227352599146541E-01 a       504     0    26     1     4
  5.0045624835941815E-01 a       505     0    26     1     5
 -5.3130217949478931E-01 a       506     0    26     1     6
  1.1927617583680399E+00 a       507     0    26     1     7
 -5.7194453726634420E-01 a       508     0    26     1     8
 -8.1987017325132375E-02 a       509     0    26     1     9
 -6.2560027209791880E-01 a       510     0    26     1    10
 -7.4339542036037853E-01 a       511     0    26     1    11
  6.8263533638898100E-01 a       512     0    26     1    12
 -1.0019468471461408E-01 a       513     0    26     1    13
  1.8410305333628236E+00 a       514     0    26     1    14
 -8.7617470152055288E-01 a       515     0    26     1    15
 -2.1548141324947512E+00 a       516     0    26     1    16
  1.1414195093680084E+00 a       517     0    26     1    17
 -8.9847762088196018E-02 a       518     0    26     1    18
  7.1414989685659858E-01 a       519     0    26     1    19
 -1.5154821382708266E+00 a       520     0    26     1    20
 -3.7386288541975360E-01 a       521     0    27     1     1
 -1.9761306214895435E+00 a       522     0    27     1     2
 -1.8379226069244159E+00 a       523     0    27     1     3
  2.4989630644471239E+00 a       524     0    27     1     4
 -5.1240195877056161E-01 a       525     0    27     1     5
 -7.5014786234884201E-01 a       526     0    27     1     6
  7.4791826460639554E-01 a       527     0    27     1     7
  2.8153743341744297E-01 a       528     0    27     1     8
  7.0668776748381082E-02 a       529     0    27     1     9
 -1.5181150456026034E+00 a       530     0    27     1    10
 -5.4438473117253794E-01 a       531     0    27     1    11
  1.7206390624330359E-01 a       532     0    27     1    12
 -1.0162190644689486E+00 a       533     0    27     1    13
  2.4167674125271983E+00 a       534     0    27     1    14
  8.8173843925081585E-01 a       535     0    27     1    15
 -1.4243065345092356E+00 a       536     0    27     1    16
 -1.0112216558631419E+00 a       537     0    27     1    17
  1.0616912613651939E+00 a       538     0    27     1    18
  1.5523838381767543E-01 a       539     0    27     1    19
 -1.1282394857058622E+00 a       540     0    27     1    20
  2.6378113631251482E-01 a       541     0    28     1     1
  6.7770836069874818E-01 a       542     0    28     1     2
 -1.6310875512256251E-01 a       543     0    28     1     3
  2.7552173988372075E-01 a       544     0    28     1     4
 -2.3588186081878009E+00 a       545     0    28     1     5
 -2.6781135719682997E-01 a       546     0    28     1     6
 -6.8600902176634226E-01 a       547     0    28     1     7
 -1.5986247794889047E-01 a       548     0    28     1     8
 -6.0800165587691815E-02 a       549     0    28     1     9
 -2.8325970344113757E-02 a       550     0    28     1    10
 -8.1412278100435864E-01 a       551     0    28     1    11
 -4.7121085084119302E-01 a       552     0    28     1    12
 -4.6146948462916454E-01 a       553     0    28     1    13
  6.4278393207848528E-01 a       554     0    28     1    14
  1.0597253788831009E+00 a       555     0    28     1    15
 -9.1484539175028790E-01 a       556     0    28     1    16
  2.4446297828789901E-01 a       557     0    28     1    17
 -3.6438869854502320E-01 a       558     0    28     1    18
 -1.5457170946202511E-01 a       559     0    28     1    19
 -2.6359210515352177E-01 a       560     0    28     1    20
  1.1893468143702743E+00 a       561     0    29     1     1
  9.0973551940664643E-01 a       562     0    29     1     2
  1.7028077647710052E+00 a       563     0    29     1     3
  1.3325275053717907E+00 a       564     0    29     1     4
  1.2330778114016416E+00 a       565     0    29     1     5
 -8.2037035000686798E-01 a       566     0    29     1     6
  4.0298119266608379E-01 a       567     0    29     1     7
 -8.7936338702980135E-02 a       568     0    29     1     8
 -1.1217780195154381E+00 a       569     0    29     1     9
 -2.4686392463907925E-01 a       570     0    29     1    10
 -2.2693698963077782E-01 a       571     0    29     1    11
 -9.2502498951032541E-01 a       572     0    29     1    12
 -1.2812914968712660E-01 a       573     0    29     1    13
 -1.7968648899194553E+00 a       574     0    29     1    14
 -1.2112067718425650E+00 a       575     0    29     1    15
  2.0149076815444200E+00 a       576     0    29     1    16
  8.7922253203372935E-01 a       577     0    29     1    17
 -1.7540588579581797E+00 a       578     0    29     1    18
 -4.3369167364797956E-01 a       579     0    29     1    19
 -4.9728897523015186E-01 a       580     0    29     1    20
  5.7671977474938026E-02 a       581     0    30     1     1
  4.4922017192014030E+00 a       582     0    30     1     2
 -2.8275209264902229E-01 a       583     0    30     1     3
  1.1785739250509562E+00 a       584     0    30     1     4
 -1.0735899890532923E-01 a       585     0    30     1     5
  5.4535979516120281E-01 a       586     0    30     1     6
 -6.6728784425538290E-01 a       587     0    30     1     7
 -2.2544706693897916E+00 a       588     0    30     1     8
 -1.6152764332891556E+00 a       589     0    30     1     9
 -3.6761346905196941E+00 a       590     0    30     1    10
 -1.9457778853611567E+00 a       591     0    30     1    11
 -1.8268504563782935E+00 a       592     0    30     1    12
 -2.7355352781457083E+00 a       593     0    30     1    13
  1.2232887685186167E+00 a       594     0    30     1    14
 -2.3071724809998773E+00 a       595     0    30     1    15
 -6.1357737140134783E-01 a       596     0    30     1    16
  2.6895483929219310E-01 a       597     0    30     1    17
  1.0565348807608224E+00 a       598     0    30     1    18
  2.8350790811664570E+00 a       599     0    30     1    19
 -4.5712076944420899E+00 a       600     0    30     1    20
 -3.6449046390612988E-01 a       601     0    31     1     1
  7.1513735223223951E-01 a       602     0    31     1     2
 -7.6525894986405885E-01 a       603     0    31     1     3
  5.0871262108501636E-01 a       604     0    31     1     4
 -4.6417534177824843E-01 a       605     0    31     1     5
  2.6219845102384992E-01 a       606     0    31     1     6
 -1.0905664863341789E-01 a       607     0    31     1     7
  4.5984711435491310E-01 a       608     0    31     1     8
 -9.2709484565342215E-01 a       609     0    31     1     9
 -6.5572510588650240E-02 a       610     0    31     1    10
  1.8147197410947644E+00 a       611     0    31     1    11
 -1.9147160601387456E+00 a       612     0    31     1    12
  1.9146293361088440E+00 a       613     0    31     1    13
 -7.5580305908987311E-01 a       614     0    31     1    14
  6.6165054291161984E-02 a       615     0    31     1    15
 -1.3140199062771199E-01 a       616     0    31     1    16
  9.8272550555269367E-01 a       617     0    31     1    17
 -2.4446767495120605E-01 a       618     0    31     1    18
  6.3151581008333990E-01 a       619     0    31     1    19
  1.2184897299731303E+00 a       620     0    31     1    20
 -6.9263269539402827E-01 a       621     0    32     1     1
 -3.9991229352151175E-01 a       622     0    32     1     2
  4.1777954612072510E-01 a       623     0    32     1     3
 -2.1395178236025528E-01 a       624     0    32     1     4
 -9.4298296530286030E-01 a       625     0    32     1     5
 -5.5799604733723296E-01 a       626     0    32     1     6
 -6.1779106118411187E-01 a       627     0    32     1     7
 -1.9377435554883080E-01 a       628     0    32     1     8
 -7.9306267015247522E-01 a       629     0    32     1     9
  7.8407091120582473E-02 a       630     0    32     1    10
 -9.6954258736725391E-02 a       631     0    32     1    11
 -1.2892287854065593E-01 a       632     0    32     1    12
  1.4197940150763055E+00 a       633     0    32     1    13
 -1.0213049016471727E+00 a       634     0    32     1    14
 -1.1369369789379737E+00 a       635     0    32     1    15
  7.1722524800786913E-01 a       636     0    32     1    16
  9.1302706805046774E-01 a       637     0    32     1    17
 -2.7252216877825697E-01 a       638     0    32     1    18
  1.5890096903208653E-01 a       639     0    32     1    19
  1.4093310019325700E+00 a       640     0    32     1    20
 -6.8250107923368519E-01 a       641     0    33     1     1
 -3.7787311932978518E-01 a       642     0    33     1     2
  8.7471321008567060E-01 a       643     0    33     1     3
  2.2778121389498258E+00 a       644     0    33     1     4
 -7.2097518711930764E-02 a       645     0    33     1     5
 -2.3976760156848390E-01 a       646     0    33     1     6
  1.0976280607160802E+00 a       647     0    33     1     7
 -7.0749516497577136E-01 a       648     0    33     1     8
  1.6872337907579624E-01 a       649     0    33     1     9
 -2.7831424598185289E-01 a       650     0    33     1    10
 -1.2918271213031562E-01 a       651     0    33     1    11
 -7.0805980206700747E-01 a       652     0    33     1    12
  2.9260613540488380E+00 a       653     0    33     1    13
  7.2618163385416823E-02 a       654     0    33     1    14
  4.9429428219091698E-01 a       655     0    33     1    15
 -3.3555860308147206E-01 a       656     0    33     1    16
 -1.7086602390838130E+00 a       657     0    33     1    17
 -2.4795623311922381E+00 a       658     0    33     1    18
 -1.1924375903925878E-01 a       659     0    33     1    19
  2.9464772206953089E+00 a       660     0    33     1    20
 -2.6987756893821196E-01 a       661     0    34     1     1
  9.4053998453021936E-01 a       662     0    34     1     2
  1.7046934734331294E+00 a       663     0    34     1     3
  2.1664623535640124E+00 a       664     0    34     1     4
  1.1595282684835353E+00 a       665     0    34     1     5
 -1.4452009579363456E+00 a       666     0    34     1     6
  3.2358052549218694E+00 a       667     0    34     1     7
 -1.1618724932086811E-02 a       668     0    34     1     8
 -7.4248426278253987E-01 a       669     0    34     1     9
  1.1821020988297557E+00 a       670     0    34     1    10
 -1.3945642124279805E+00 a       671     0    34     1    11
  4.5503829287160646E-01 a       672     0    34     1    12
  8.7846217845493346E-01 a       673     0    34     1    13
  1.0659194499997318E+00 a       674     0    34     1    14
 -2.8991305825700725E-01 a       675     0    34     1    15
 -1.4058765874303210E+00 a       676     0    34     1    16
  1.4157834294175629E+00 a       677     0    34     1    17
 -1.4998056046919896E+00 a       678     0    34     1    18
  1.2524274235123189E+00 a       679     0    34     1    19
  7.9309127238829402E-01 a       680     0    34     1    20
 -2.1680731525761243E-01 a       681     0    35     1     1
 -1.2064360418542432E+00 a       682     0    35     1     2
 -1.1495722771730397E+00 a       683     0    35     1     3
 -6.1761593552695437E-01 a       684     0    35     1     4
 -6.9715110650391299E-01 a       685     0    35     1     5
  5.2545095389097785E-01 a       686     0    35     1     6
  9.8470883314633262E-01 a       687     0    35     1     7
  1.3825583900611160E+00 a       688     0    35     1     8
  3.4041086876143561E-01 a       689     0    35     1     9
 -7.2142906209441815E-01 a       690     0    35     1    10
 -1.7870489183572507E+00 a       691     0    35     1    11
  1.7438395250493419E+00 a       692     0    35     1    12
 -3.3393773950508852E+00 a       693     0    35     1    13
  2.1794174712906673E+00 a       694     0    35     1    14
 -4.1152246009898413E-01 a       695     0    35     1    15
 -2.1222154285412409E+00 a       696     0    35     1    16
  1.8453198305986494E-02 a       697     0    35     1    17
  2.5616248838172637E-02 a       698     0    35     1    18
  1.4909858015795545E+00 a       699     0    35     1    19
 -4.9748141920860817E-01 a       700     0    35     1    20
 -1.4262745770880174E+00 a       701     0    36     1     1
 -3.2123941205297815E+00 a       702     0    36     1     2
 -1.0232047411303247E+00 a       703     0    36     1     3
 -2.1366295157345943E+00 a       704     0    36     1     4
  2.5541222282413085E+00 a       705     0    36     1     5
  1.9799207536652923E+00 a       706     0    36     1     6
  3.1985033275650556E+00 a       707     0    36     1     7
  5.2169253730819314E+00 a       708     0    36     1     8
 -5.3976885423326548E-01 a       709     0    36     1     9
  4.6505088068436945E-01 a       710     0    36     1    10
  2.3909907500540721E+00 a       711     0    36     1    11
 -6.6977800958963121E+00 a       712     0    36     1    12
  5.5672906571737499E+00 a       713     0    36     1    13
 -1.6580718480552057E+00 a       714     0    36     1    14
  4.3916405478148999E+00 a       715     0    36     1    15
 -1.2173325156733850E+00 a       716     0    36     1    16
 -2.4496381275687928E-01 a       717     0    36     1    17
 -1.0602773976512918E+00 a       718     0    36     1    18
 -3.9012445148725421E+00 a       719     0    36     1    19
  1.6642499984975401E+00 a       720     0    36     1    20
 -4.7131533328498021E-01 a       721     0    37     1     1
 -3.6815545692579121E-01 a       722     0    37     1     2
  1.4287387090463287E-02 a       723     0    37     1     3
 -1.2824113750711750E+00 a       724     0    37     1     4
  1.2909348067221935E+00 a       725     0    37     1     5
  1.3471131872557798E+00 a       726     0    37     1     6
  1.4182083403526063E-01 a       727     0    37     1     7
  1.5373527572010999E+00 a       728     0    37     1     8
  2.0158269107462456E-01 a       729     0    37     1     9
 -7.6001390599698160E-01 a       730     0    37     1    10
  1.0084763394695753E+00 a       731     0    37     1    11
 -1.7739546092474794E+00 a       732     0    37     1    12
  3.6813850499707873E-01 a       733     0    37     1    13
 -1.7735044415905379E+00 a       734     0    37     1    14
  3.6536769876754510E-01 a       735     0    37     1    15
  1.6363753720839338E+00 a       736     0    37     1    16
  4.4535953959117636E-01 a       737     0    37     1    17
 -3.5329720013316890E-01 a       738     0    37     1    18
  2.0336947727950037E+00 a       739     0    37     1    19
  2.2193393478101395E+00 a       740     0    37     1    20
 -6.5502090270919611E-01 a       741     0    38     1     1
 -3.4537231504965860E-01 a       742     0    38     1     2
  1.8607381846391377E-01 a       743     0    38     1     3
 -7.5701074984807618E-02 a       744     0    38     1     4
  1.9849737256763365E+00 a       745     0    38     1     5
  2.0613280768161743E-01 a       746     0    38     1     6
  5.6979671260757603E-01 a       747     0    38     1     7
 -1.1484656249761091E-02 a       748     0    38     1     8
  1.9321616367507710E-01 a       749     0    38     1     9
  2.8731780941843826E-01 a       750     0    38     1    10
  6.7802623980461141E-01 a       751     0    38     1    11
 -8.1204015016085221E-02 a       752     0    38     1    12
  5.1499935320868773E-01 a       753     0    38     1    13
 -5.1589972305539267E-01 a       754     0    38     1    14
 -7.9332757965812406E-01 a       755     0    38     1    15
  8.5109349847141569E-01 a       756     0    38     1    16
 -2.1359412056169508E-01 a       757     0    38     1    17
  3.2775263314764747E-01 a       758     0    38     1    18
 -3.0543069590837185E-01 a       759     0    38     1    19
  1.4093766131060254E-01 a       760     0    38     1    20
 -7.2237541444636144E-01 a       761     0    39     1     1
 -2.2943178366102446E+00 a       762     0    39     1     2
  1.8762387043771946E+00 a       763     0    39     1     3
  9.7070055118177501E-01 a       764     0    39     1     4
 -2.0018320956871000E-01 a       765     0    39     1     5
 -2.2287647978365177E+00 a       766     0    39     1     6
  3.3785519638993091E+00 a       767     0    39     1     7
 -7.7161327397643009E-01 a       768     0    39     1     8
  1.8302548401257585E-01 a       769     0    39     1     9
  1.2942571133284264E+00 a       770     0    39     1    10
 -1.6438940499324045E-01 a       771     0    39     1    11
  1.7917604765796061E-01 a       772     0    39     1    12
  3.7496523695720754E+00 a       773     0    39     1    13
  1.0297674607469998E+00 a       774     0    39     1    14
  2.4411822111053723E+00 a       775     0    39     1    15
 -1.5866808318251648E+00 a       776     0    39     1    16
 -3.6128507255984810E-01 a       777     0    39     1    17
 -2.8257056961909952E+00 a       778     0    39     1    18
  3.4539423859176001E-02 a       779     0    39     1    19
  1.3869199610254885E+00 a       780     0    39     1    20
  6.7304811098428622E-03 a       781     0    40     1     1
 -1.7535807583887744E+00 a       782     0    40     1     2
  1.2812482925986675E+00 a       783     0    40     1     3
  2.0922121007937355E-01 a       784     0    40     1     4
 -5.2189962959110914E-01 a       785     0    40     1     5
 -1.2184682622294132E+00 a       786     0    40     1     6
  1.5280913408305379E+00 a       787     0    40     1     7
  1.3534617134118582E-01 a       788     0    40     1     8
  1.1681293667749324E+00 a       789     0    40     1     9
 -1.8004998200794262E+00 a       790     0    40     1    10
  3.1063352066002098E-01 a       791     0    40     1    11
  1.6174884252925357E+00 a       792     0    40     1    12
  2.1829061594789541E+00 a       793     0    40     1    13
 -1.0050903308508066E+00 a       794     0    40     1    14
  9.2804240885336697E-01 a       795     0    40     1    15
 -1.6347658893367338E+00 a       796     0    40     1    16
 -2.1804017473056749E+00 a       797     0    40     1    17
  6.8598122721081967E-01 a       798     0    40     1    18
 -5.4908833196616857E-01 a       799     0    40     1    19
  2.6100594058804416E-01 a       800     0    40     1    20
 -8.7330634082990322E-01 a       801     0    41     1     1
 -1.0316480822192289E+00 a       802     0    41     1     2
  2.3678226065659693E+00 a       803     0    41     1     3
 -9.5655149255333038E-01 a       804     0    41     1     4
 -2.4683900555458291E+00 a       805     0    41     1     5
 -1.6739263691430282E+00 a       806     0    41     1     6
  2.4820193642119803E+00 a       807     0    41     1     7
  7.5392183939931445E-01 a       808     0    41     1     8
  2.7785402854133040E-01 a       809     0    41     1     9
 -1.6005344530621808E+00 a       810     0    41     1    10
 -1.1872290779972507E-01 a       811     0    41     1    11
  1.2132772401677521E+00 a       812     0    41     1    12
  2.4516815816847077E+00 a       813     0    41     1    13
 -5.3002812499886942E-01 a       814     0    41     1    14
  2.2859208433411596E-01 a       815     0    41     1    15
  7.6596091228042162E-01 a       816     0    41     1    16
 -3.0945958868434037E-01 a       817     0    41     1    17
 -1.3557261091853583E+00 a       818     0    41     1    18
  4.6253262429415354E-01 a       819     0    41     1    19
 -2.0846717409688328E-01 a       820     0    41     1    20
 -6.0842617532051868E-01 a       821     0    42     1     1
  4.7771281789965653E-01 a       822     0    42     1     2
  5.8844012573044191E-01 a       823     0    42     1     3
  1.2778281361860080E+00 a       824     0    42     1     4
 -8.6329544378524936E-01 a       825     0    42     1     5
  4.5679206931117561E-01 a       826     0    42     1     6
 -2.7432925148573473E-01 a       827     0    42     1     7
  3.6128134824711339E-01 a       828     0    42     1     8
  9.0410825563609654E-01 a       829     0    42     1     9
 -4.2428755145298971E-03 a       830     0    42     1    10
 -4.9741011611840869E-01 a       831     0    42     1    11
  9.0171148796383960E-01 a       832     0    42     1    12
 -1.3893738422724453E+00 a       833     0    42     1    13
 -1.2741984706404338E-01 a       834     0    42     1    14
 -1.7510831982984060E-01 a       835     0    42     1    15
 -1.5474958062156896E-01 a       836     0    42     1    16
 -3.1454111751802588E-01 a       837     0    42     1    17
  7.6120876533481507E-01 a       838     0    42     1    18
 -4.1691343140293946E-01 a       839     0    42     1    19
  1.7976134561689464E-01 a       840     0    42     1    20
 -9.9559128807269748E-01 a       841     0    43     1     1
 -5.2990615257409050E-02 a       842     0    43     1     2
 -1.6234084185593629E+00 a       843     0    43     1     3
  9.2569361235750769E-01 a       844     0    43     1     4
 -3.0812717795910771E-01 a       845     0    43     1     5
 -4.4126697746727422E-01 a       846     0    43     1     6
 -6.7678536372653653E-01 a       847     0    43     1     7
  1.0327624196497107E+00 a       848     0    43     1     8
  5.3911971348725440E-01 a       849     0    43     1     9
  6.9956078787281828E-01 a       850     0    43     1    10
 -6.2011725728956990E-01 a       851     0    43     1    11
  5.6535687365667853E-01 a       852     0    43     1    12
  1.4143242242532147E-01 a       853     0    43     1    13
 -2.8169442516074961E-01 a       854     0    43     1    14
 -8.1001918196941070E-01 a       855     0    43     1    15
  7.0803567361017661E-01 a       856     0    43     1    16
 -1.6881240495766519E+00 a       857     0    43     1    17
 -1.2902226910235626E+00 a       858     0    43     1    18
 -5.6264257371353255E-01 a       859     0    43     1    19
  2.0982003573734760E+00 a       860     0    43     1    20
 -1.2085052364388380E+00 a       861     0    44     1     1
  1.2210407460647456E-01 a       862     0    44     1     2
 -8.5382518393133733E-01 a       863     0    44     1     3
 -2.6481414898046873E-01 a       864     0    44     1     4
  3.4452961923691411E-01 a       865     0    44     1     5
  8.9542272884222507E-01 a       866     0    44     1     6
 -1.7468313628879690E+00 a       867     0    44     1     7
  1.3878225000320430E+00 a       868     0    44     1     8
  3.5660598764627388E-01 a       869     0    44     1     9
 -1.0226510425626560E+00 a       870     0    44     1    10
  2.3639190535208537E-01 a       871     0    44     1    11
 -7.9269104081673547E-01 a       872     0    44     1    12
 -4.6903665135899836E-01 a       873     0    44     1    13
 -1.9589360027475389E+00 a       874     0    44     1    14
  8.2662477495460263E-01 a       875     0    44     1    15
  1.6662756581607006E+00 a       876     0    44     1    16
  9.1024247826892307E-02 a       877     0    44     1    17
  1.1481273154520373E+00 a       878     0    44     1    18
 -1.0223174699039455E+00 a       879     0    44     1    19
  1.0598344550371598E-01 a       880     0    44     1    20
 -3.5240099392097063E-01 a       881     0    45     1     1
  1.1045298051078731E+00 a       882     0    45     1     2
  1.5454357614263001E-01 a       883     0    45     1     3
  1.7741955982859620E-01 a       884     0    45     1     4
 -2.3600274641445012E+00 a       885     0    45     1     5
  2.9683347153642287E-01 a       886     0    45     1     6
 -2.0893704875969545E+00 a       887     0    45     1     7
 -4.7553049245538992E-01 a       888     0    45     1     8
  1.6854541142200781E+00 a       889     0    45     1     9
  6.6260178954691518E-01 a       890     0    45     1    10
 -3.4311801757381057E-02 a       891     0    45     1    11
  2.3013371803139799E+00 a       892     0    45     1    12
 -2.1059119450639092E+00 a       893     0    45     1    13
  1.6301491407282764E-01 a       894     0    45     1    14
 -3.8180685371097045E+00 a       895     0    45     1    15
  8.5241944044350859E-01 a       896     0    45     1    16
 -1.1156750238557280E+00 a       897     0    45     1    17
  3.6475768076540103E+00 a       898     0    45     1    18
  2.2505713684794966E+00 a       899     0    45     1    19
  1.3734104248911831E+00 a       900     0    45     1    20
  5.8244226804453247E-01 a       901     0    46     1     1
 -1.6314364580347968E-01 a       902     0    46     1     2
  5.1060487233938179E-01 a       903     0    46     1     3
  7.8978607050893712E-01 a       904     0    46     1     4
  6.7597501472413724E-01 a       905     0    46     1     5
  6.6926852625761327E-02 a       906     0    46     1     6
 -5.9996480184965018E-01 a       907     0    46     1     7
 -1.1776527274165829E+00 a       908     0    46     1     8
 -2.3795964705856218E-01 a       909     0    46     1     9
 -1.3349935832594915E+00 a       910     0    46     1    10
 -6.5862895184930792E-01 a       911     0    46     1    11
  5.2665187484214859E-01 a       912     0    46     1    12
  4.6892381286476070E-01 a       913     0    46     1    13
 -2.2104759389307521E-01 a       914     0    46     1    14
 -2.4345011491127844E-01 a       915     0    46     1    15
 -3.6350387091071812E-01 a       916     0    46     1    16
  5.8708401573095559E-01 a       917     0    46     1    17
  9.3789258864457839E-02 a       918     0    46     1    18
  1.3622109312398972E-02 a       919     0    46     1    19
  5.7327736045349308E-04 a       920     0    46     1    20
  6.7953134018684480E-01 a       921     0    47     1     1
 -1.5140508753345796E+00 a       922     0    47     1     2
 -1.9210193915039200E-01 a       923     0    47     1     3
 -8.9298955593163820E-01 a       924     0    47     1     4
  7.3979943939226467E-01 a       925     0    47     1     5
  6.3815193356502697E-01 a       926     0    47     1     6
  2.1140988702681010E-01 a       927     0    47     1     7
  8.6301515372377691E-01 a       928     0    47     1     8
  1.2965958285753093E-01 a       929     0    47     1     9
  1.8557377097030845E+00 a       930     0    47     1    10
  5.5988027499036830E-01 a       931     0    47     1    11
 -1.0048228549484048E+00 a       932     0    47     1    12
  1.0061802416684804E+00 a       933     0    47     1    13
 -1.4855828112049230E-01 a       934     0    47     1    14
  8.8789921333581390E-01 a       935     0    47     1    15
 -1.6143602939616514E-01 a       936     0    47     1    16
  7.5121416012020781E-01 a       937     0    47     1    17
  1.0413821187087773E+00 a       938     0    47     1    18
 -1.8233337548649502E+00 a       939     0    47     1    19
  8.6184187463283746E-01 a       940     0    47     1    20
 -3.8802977222102647E-01 a       941     0    48     1     1
 -7.6680643666541592E-01 a       942     0    48     1     2
  3.6387977772560302E-02 a       943     0    48     1     3
  2.8553055913037889E-01 a       944     0    48     1     4
  7.0175161833550148E-01 a       945     0    48     1     5
  3.2084796997841125E-01 a       946     0    48     1     6
  7.8808488242346209E-01 a       947     0    48     1     7
  8.4442029245776218E-01 a       948     0    48     1     8
 -4.2226458497132646E-01 a       949     0    48     1     9
  8.9384930572311028E-01 a       950     0    48     1    10
  5.2808764566168442E-01 a       951     0    48     1    11
  4.6254692733079866E-01 a       952     0    48     1    12
  4.7364504604219293E-01 a       953     0    48     1    13
  6.4981208588595774E-01 a       954     0    48     1    14
  4.8938541606720942E-01 a       955     0    48     1    15
 -2.7001234814001979E-01 a       956     0    48     1    16
 -1.3604784569751056E+00 a       957     0    48     1    17
 -8.7551402463838723E-01 a       958     0    48     1    18
 -3.7169328001316682E-01 a       959     0    48     1    19
  3.5734216444638042E-03 a       960     0    48     1    20
 -6.1554322158837438E-01 a       961     0    49     1     1
 -6.2821493595723965E-01 a       962     0    49     1     2
 -1.0773100751146132E+00 a       963     0    49     1     3
 -5.8377373838580704E-01 a       964     0    49     1     4
  1.1425778407260863E+00 a       965     0    49     1     5
 -6.0514842956301118E-01 a       966     0    49     1     6
  3.6011139976201867E-01 a       967     0    49     1     7
  1.1113437684330894E+00 a       968     0    49     1     8
  7.8163371825203320E-01 a       969     0    49     1     9
 -9.5288538776911347E-01 a       970     0    49     1    10
 -3.0942026759793145E-01 a       971     0    49     1    11
  8.7594107778587038E-01 a       972     0    49     1    12
 -2.3496256173765950E-01 a       973     0    49     1    13
  4.7262260123126071E-01 a       974     0    49     1    14
  1.1381481381604643E+00 a       975     0    49     1    15
 -1.2672792794247081E+00 a       976     0    49     1    16
  7.0747192489210142E-01 a       977     0    49     1    17
  9.5440123211161326E-02 a       978     0    49     1    18
 -5.6378487660444543E-01 a       979     0    49     1    19
 -1.6887211396926234E+00 a       980     0    49     1    20
  2.7772714367264140E-01 a       981     0    50     1     1
  5.7951014811128843E-01 a       982     0    50     1     2
 -1.0424979774923366E+00 a       983     0    50     1     3
 -1.4223967873123958E-01 a       984     0    50     1     4
 -1.4158105262105021E+00 a       985     0    50     1     5
 -5.5542102158295192E-01 a       986     0    50     1     6
  8.6591610907328323E-02 a       987     0    50     1     7
  2.4298196792715754E-01 a       988     0    50     1     8
  6.5162269217106294E-01 a       989     0    50     1     9
 -2.4805634068330096E-01 a       990     0    50     1    10
  1.0254076119088605E-01 a       991     0    50     1    11
 -1.2659025773668360E+00 a       992     0    50     1    12
 -3.3246454508492952E-03 a       993     0    50     1    13
  1.8706029601929830E-01 a       994     0    50     1    14
 -7.8867285298225154E-01 a       995     0    50     1    15
  4.0805262738128217E-01 a       996     0    50     1    16
  5.4547099984978797E-01 a       997     0    50     1    17
  8.9332587784319317E-01 a       998     0    50     1    18
 -7.0305599137335043E-02 a       999     0    50     1    19
  6.1485392042647480E-01 a      1000     0    50     1    20
  1.6148919012782217E+00 a      1001     0    51     1     1
 -8.7871134689621461E-03 a      1002     0    51     1     2
  7.4006629890099640E-01 a      1003     0    51     1     3
 -6.5001679110468355E-03 a      1004     0    51     1     4
 -3.0602315183671858E-01 a      1005     0    51     1     5
 -2.8703054366697733E-01 a      1006     0    51     1     6
  3.5842958627919974E-01 a      1007     0    51     1     7
 -4.7167742644595023E-01 a      1008     0    51     1     8
 -9.6508041251078769E-01 a      1009     0    51     1     9
 -4.3748896732461427E-02 a      1010     0    51     1    10
  2.2756598679310958E-01 a      1011     0    51     1    11
 -5.7417440643435280E-01 a      1012     0    51     1    12
  2.7625584393557660E-02 a      1013     0    51     1    13
  8.6817486974521396E-01 a      1014     0    51     1    14
  7.1456118143578340E-01 a      1015     0    51     1    15
 -4.7727416965542324E-01 a      1016     0    51     1    16
  5.5368034196846558E-03 a      1017     0    51     1    17
 -1.0217778808231954E+00 a      1018     0    51     1    18
  2.1856203609718930E-01 a      1019     0    51     1    19
 -1.2147468934445411E-01 a      1020     0    51     1    20
  5.1166469543765158E-01 a      1021     0    52     1     1
 -7.0997872145376040E-01 a      1022     0    52     1     2
 -1.0676649459792682E+00 a      1023     0    52     1     3
 -2.1517043347242120E-02 a      1024     0    52     1     4
 -6.2262986306279477E-01 a      1025     0    52     1     5
 -3.0535329203448658E-01 a      1026     0    52     1     6
  2.8058130488418510E-03 a      1027     0    52     1     7
  8.8576459504452498E-01 a      1028     0    52     1     8
 -4.9378912888773036E-01 a      1029     0    52     1     9
 -1.8406125708482435E-01 a      1030     0    52     1    10
  4.5389332778829339E-01 a      1031     0    52     1    11
 -4.2212902794760404E-01 a      1032     0    52     1    12
 -1.0441970148522766E+00 a      1033     0    52     1    13
 -1.0929660890200496E-01 a      1034     0    52     1    14
  1.2940708492821140E-02 a      1035     0    52     1    15
 -1.0050553908592568E+00 a      1036     0    52     1    16
 -8.7443611095836005E-01 a      1037     0    52     1    17
 -1.8757633504841273E-01 a      1038     0    52     1    18
 -1.1858523508736578E+00 a      1039     0    52     1    19
  5.6790305438274161E-03 a      1040     0    52     1    20
