################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.5975097033813609E-01 a       495     0    25     1    15
  6.2390943205150440E-01 a       496     0    25     1    16
 -1.4287886727607416E-01 a       497     0    25     1    17
 -4.2290581680055311E-01 a       498     0    25     1    18
 -1.1035361836664580E-01 a       499     0    25     1    19
  8.4141841862246591E-01 a       500     0    25     1    20
  7.4493345696408497E-01 a       501     0    26     1     1
  8.1793312086808367E-01 a       502     0    26     1     2
  6.7856156292948999E-02 a       503     0    26     1     3
 -5.3954116651375061E-01 a       504     0    26     1     4
 -1.0279339877013545E-01 a       505     0    26     1     5
  8.0906342330542547E-01 a       506     0    26     1     6
  2.9024319626104380E-02 a       507     0    26     1     7
  1.0832129853418315E-02 a       508     0    26     1     8
  1.1872491814262473E-03 a       509     0    26     1     9
 -7.6855828979076846E-01 a       510     0    26     1    10
 -3.7181155861478843E-01 a       511     0    26     1    11
 -4.0674887633423035E-01 a       512     0    26     1    12
 -5.8353568439113124E-01 a       513     0    26     1    13
 -4.4611698441129882E-01 a       514     0    26     1    14
 -8.4113870885182102E-02 a       515     0    26     1    15
  1.0543110396624142E+00 a       516     0    26     1    16
 -1.6267080573451309E+00 a       517     0    26     1    17
 -1.6454809668350037E+00 a       518     0    26     1    18
  7.8001011342659146E-02 a       519     0    26     1    19
  1.4103560470971945E+00 a       520     0    26     1    20
  6.3490684660707841E-02 a       521     0    27     1     1
  2.6026762538635989E-01 a       522     0    27     1     2
 -8.5321169924814380E-02 a       523     0    27     1     3
  1.3844119747839956E-01 a       524     0    27     1     4
 -1.2532979505915873E+00 a       525     0    27     1     5
  1.0712479225775935E+00 a       526     0    27     1     6
  2.9521646522426531E-01 a       527     0    27     1     7
  8.0592637312522336E-02 a       528     0    27     1     8
  2.0003994283833254E-01 a       529     0    27     1     9
 -2.5371720141601706E-01 a       530     0    27     1    10
 -8.1967562982400000E-01 a       531     0    27     1    11
 -1.4617613783706782E-01 a       532     0    27     1    12
 -4.3484715782226213E-01 a       533     0    27     1    13
  6.3290549391990314E-01 a       534     0    27     1    14
  2.7203463705619085E-01 a       535     0    27     1    15
  1.1003876620408246E+00 a       536     0    27     1    16
 -1.3763606737264222E+00 a       537     0    27     1    17
 -4.1422766490018270E-01 a       538     0    27     1    18
  2.8903737006184621E-01 a       539     0    27     1    19
  5.6425768370038876E-01 a       540     0    27     1    20
 -2.4913404540827977E-01 a       541     0    28     1     1
 -2.2100948924236143E-03 a       542     0    28     1     2
  5.0122578918524063E-01 a       543     0    28     1     3
 -1.4451276788940448E-02 a       544     0    28     1     4
 -6.0973917732403060E-01 a       545     0    28     1     5
 -1.3207298432416794E+00 a       546     0    28     1     6
  5.9138387796159164E-01 a       547     0    28     1     7
 -5.9861570560636479E-01 a       548     0    28     1     8
 -3.0849071482861735E-02 a       549     0    28     1     9
 -6.9682079207859637E-01 a       550     0    28     1    10
  1.9959580447784525E-01 a       551     0    28     1    11
 -2.1669299826496477E-01 a       552     0    28     1    12
  4.0063742870082453E-01 a       553     0    28     1    13
 -3.8762462512651341E-01 a       554     0    28     1    14
 -1.1275889025229257E-02 a       555     0    28     1    15
  1.6274531024003047E-01 a       556     0    28     1    16
 -6.3818260818823602E-01 a       557     0    28     1    17
 -3.4636844511222420E-01 a       558     0    28     1    18
  8.0549021004493315E-01 a       559     0    28     1    19
 -2.8711274996607317E-01 a       560     0    28     1    20
  8.5606174998076290E-01 a       561     0    29     1     1
  9.3309526008275501E-01 a       562     0    29     1     2
 -9.6906794305045216E-02 a       563     0    29     1     3
 -6.2941470342809991E-01 a       564     0    29     1     4
  2.4955204329912420E-01 a       565     0    29     1     5
 -8.2304275796975479E-01 a       566     0    29     1     6
  3.4355431270299541E-01 a       567     0    29     1     7
  3.7113457082951029E-01 a       568     0    29     1     8
  2.6834449225810447E-01 a       569     0    29     1     9
 -7.3486109282797840E-01 a       570     0    29     1    10
 -2.6063024814664087E-01 a       571     0    29     1    11
 -2.1121824644162532E-01 a       572     0    29     1    12
  1.2769379213262128E-01 a       573     0    29     1    13
  3.7712830009679310E-01 a       574     0    29     1    14
  6.6404970729597312E-01 a       575     0    29     1    15
  8.4367209971626478E-01 a       576     0    29     1    16
 -3.2848442732905853E-02 a       577     0    29     1    17
 -7.0792344059439960E-01 a       578     0    29     1    18
 -6.6109236693769746E-01 a       579     0    29     1    19
 -7.3882036788518446E-01 a       580     0    29     1    20
  9.0815127930255413E-01 a       581     0    30     1     1
  3.6330794737124944E-01 a       582     0    30     1     2
 -5.4352890886852967E-01 a       583     0    30     1     3
  2.4362741826406430E-02 a       584     0    30     1     4
 -1.2170447809346814E+00 a       585     0    30     1     5
  2.3359556731246252E+00 a       586     0    30     1     6
 -1.0385262714607233E+00 a       587     0    30     1     7
 -6.1442992275216723E-01 a       588     0    30     1     8
  5.1933108672625761E-01 a       589     0    30     1     9
 -1.8354587231721116E+00 a       590     0    30     1    10
 -8.2151247587366438E-01 a       591     0    30     1    11
 -1.3652974871648380E+00 a       592     0    30     1    12
  2.1275807520630277E-01 a       593     0    30     1    13
 -1.0436983683004091E+00 a       594     0    30     1    14
  1.2031043306161617E+00 a       595     0    30     1    15
 -8.3639278695189467E-01 a       596     0    30     1    16
 -1.5097187528452196E+00 a       597     0    30     1    17
 -3.6223186342138325E+00 a       598     0    30     1    18
  1.1128723841591071E+00 a       599     0    30     1    19
  1.4146748838809733E-01 a       600     0    30     1    20
  1.4601495947789592E-01 a       601     0    31     1     1
  5.4766115665208692E-01 a       602     0    31     1     2
 -3.6313806512298213E-01 a       603     0    31     1     3
 -5.3286667941509780E-01 a       604     0    31     1     4
  1.6924626956108391E-01 a       605     0    31     1     5
 -2.6386371960717925E-01 a       606     0    31     1     6
 -3.0474534891209087E-02 a       607     0    31     1     7
 -1.2047600988675261E-01 a       608     0    31     1     8
 -1.6909650413886015E-01 a       609     0    31     1     9
  2.9194094363173795E-01 a       610     0    31     1    10
  5.3188763974271314E-01 a       611     0    31     1    11
  2.6007288583029853E-01 a       612     0    31     1    12
 -4.3392970923797625E-01 a       613     0    31     1    13
  2.9178844356427408E-01 a       614     0    31     1    14
 -2.3867401300015764E-01 a       615     0    31     1    15
  8.6545235707425738E-01 a       616     0    31     1    16
 -2.8473898537631293E-01 a       617     0    31     1    17
  6.1246006665493713E-01 a       618     0    31     1    18
 -4.4341141137592244E-01 a       619     0    31     1    19
 -2.4733247395458338E-01 a       620     0    31     1    20
 -3.3560414837367619E-01 a       621     0    32     1     1
 -1.2738125107796747E-01 a       622     0    32     1     2
 -4.9905374424163940E-01 a       623     0    32     1     3
 -6.5866027297177820E-01 a       624     0    32     1     4
  6.6974173910782298E-01 a       625     0    32     1     5
 -5.7382873407175261E-01 a       626     0    32     1     6
 -5.8685634413074195E-01 a       627     0    32     1     7
 -4.9358155427760125E-01 a       628     0    32     1     8
 -2.3146956861054752E-01 a       629     0    32     1     9
 -8.6124969159316733E-01 a       630     0    32     1    10
 -1.0090463325428616E+00 a       631     0    32     1    11
 -1.2874294788020867E-02 a       632     0    32     1    12
  5.3572525195060483E-01 a       633     0    32     1    13
  1.0718002319871429E+00 a       634     0    32     1    14
 -5.2066523193615384E-02 a       635     0    32     1    15
  3.1624212465666074E-02 a       636     0    32     1    16
 -4.7547846751054018E-01 a       637     0    32     1    17
  5.6110081321941352E-01 a       638     0    32     1    18
 -7.4953312359793589E-01 a       639     0    32     1    19
 -3.7412850536301012E-01 a       640     0    32     1    20
 -8.7812516461638609E-02 a       641     0    33     1     1
  1.4257390743200111E+00 a       642     0    33     1     2
  1.8981602413159879E-01 a       643     0    33     1     3
 -8.1408850536253119E-01 a       644     0    33     1     4
  1.6680555549747969E+00 a       645     0    33     1     5
 -2.4640557900832363E+00 a       646     0    33     1     6
  1.0639960842917915E+00 a       647     0    33     1     7
  1.3492373699750317E+00 a       648     0    33     1     8
 -1.0742632955236346E+00 a       649     0    33     1     9
 -1.4366910438525797E+00 a       650     0    33     1    10
 -6.6221811586141066E-01 a       651     0    33     1    11
  1.0726307337446519E+00 a       652     0    33     1    12
 -1.2424777195661540E+00 a       653     0    33     1    13
  8.5323703398607753E-01 a       654     0    33     1    14
 -1.3913290495737829E+00 a       655     0    33     1    15
  1.2399154981728577E+00 a       656     0    33     1    16
 -1.4388327548380102E+00 a       657     0    33     1    17
  1.1912507341218672E+00 a       658     0    33     1    18
 -1.8265243491304437E+00 a       659     0    33     1    19
 -4.5359755373963098E-02 a       660     0    33     1    20
 -2.4998679922760958E-01 a       661     0    34     1     1
  7.9804328991634199E-02 a       662     0    34     1     2
  2.9427091988194337E-01 a       663     0    34     1     3
 -1.2017882588382385E+00 a       664     0    34     1     4
  1.7618954169630732E+00 a       665     0    34     1     5
  2.6012774136932149E-01 a       666     0    34     1     6
 -4.3259526985088267E-02 a       667     0    34     1     7
  1.2285244593705232E-01 a       668     0    34     1     8
 -2.0147655912057044E-01 a       669     0    34     1     9
 -7.2533954115074772E-01 a       670     0    34     1    10
 -1.2832365691714407E+00 a       671     0    34     1    11
 -1.1994433043667532E+00 a       672     0    34     1    12
 -5.5907093216325310E-01 a       673     0    34     1    13
 -1.4208138030163247E+00 a       674     0    34     1    14
 -1.4231904214664970E+00 a       675     0    34     1    15
  9.1826278431447517E-01 a       676     0    34     1    16
 -2.3403469770029122E+00 a       677     0    34     1    17
 -2.0559791477249760E+00 a       678     0    34     1    18
 -5.2993124101695366E-01 a       679     0    34     1    19
  1.8108195480169436E+00 a       680     0    34     1    20
 -5.5041469118247566E-01 a       681     0    35     1     1
 -2.8531496866996651E-03 a       682     0    35     1     2
  1.4699228961539179E+00 a       683     0    35     1     3
  4.5063047800585432E-01 a       684     0    35     1     4
 -1.6962038371762265E+00 a       685     0    35     1     5
  2.1266314540854263E+00 a       686     0    35     1     6
 -3.1269293622917493E-01 a       687     0    35     1     7
 -1.4194310332348761E+00 a       688     0    35     1     8
  2.3505945417979740E-01 a       689     0    35     1     9
 -1.6090424477401306E+00 a       690     0    35     1    10
  4.1836214746624117E-01 a       691     0    35     1    11
 -1.9128998413292750E-01 a       692     0    35     1    12
 -3.3768621984547342E-01 a       693     0    35     1    13
 -6.4225609280046836E-01 a       694     0    35     1    14
  2.4833366022832937E-01 a       695     0    35     1    15
  8.0312821050799343E-01 a       696     0    35     1    16
 -6.4534241441395501E-01 a       697     0    35     1    17
 -2.2281785799845349E-01 a       698     0    35     1    18
  5.9873660754454461E-01 a       699     0    35     1    19
 -8.3178755424839171E-02 a       700     0    35     1    20
 -1.2256820511633741E+00 a       701     0    36     1     1
  3.4946696373474401E-01 a       702     0    36     1     2
 -5.7138306410105799E-01 a       703     0    36     1     3
  8.4569079570147321E-01 a       704     0    36     1     4
  4.7351596661365458E-02 a       705     0    36     1     5
 -7.0183158789670108E-01 a       706     0    36     1     6
  2.8117601289956049E+00 a       707     0    36     1     7
  1.0438020339686298E+00 a       708     0    36     1     8
 -2.0651177622734754E-01 a       709     0    36     1     9
  1.5405894558956148E+00 a       710     0    36     1    10
 -8.9902476217685406E-02 a       711     0    36     1    11
  1.3797550154904574E+00 a       712     0    36     1    12
 -2.0803821744942472E+00 a       713     0    36     1    13
 -1.4990877575490477E-01 a       714     0    36     1    14
 -1.1235078279213300E+00 a       715     0    36     1    15
 -5.5156837716136431E-01 a       716     0    36     1    16
 -1.7548328926551287E+00 a       717     0    36     1    17
  1.7905547808780347E+00 a       718     0    36     1    18
  3.7569298144343749E-01 a       719     0    36     1    19
  6.2852480152906376E-01 a       720     0    36     1    20
 -8.6312445517257885E-01 a       721     0    37     1     1
 -5.4173080903279958E-01 a       722     0    37     1     2
 -5.6651504285981402E-01 a       723     0    37     1     3
  5.3395290436462850E-01 a       724     0    37     1     4
  1.2807855938013604E-01 a       725     0    37     1     5
 -1.7105248600638551E-01 a       726     0    37     1     6
 -2.5637810581132042E-01 a       727     0    37     1     7
 -4.2255659748241003E-01 a       728     0    37     1     8
  1.8543295919580437E-02 a       729     0    37     1     9
 -8.6096180854487425E-01 a       730     0    37     1    10
 -3.1864148526364799E-01 a       731     0    37     1    11
  9.5531521105113715E-01 a       732     0    37     1    12
  2.8978785480694887E-02 a       733     0    37     1    13
 -1.4522267795488861E+00 a       734     0    37     1    14
 -8.7605715771605008E-01 a       735     0    37     1    15
 -1.4850313239293464E-01 a       736     0    37     1    16
 -6.5585184081744252E-01 a       737     0    37     1    17
  1.1602399213415662E-01 a       738     0    37     1    18
  1.1493253193104637E-01 a       739     0    37     1    19
 -5.1258358639560753E-01 a       740     0    37     1    20
  2.7869812456700738E-01 a       741     0    38     1     1
 -9.9554072798655940E-02 a       742     0    38     1     2
 -2.6752968160915019E-01 a       743     0    38     1     3
  1.1505726815067210E-01 a       744     0    38     1     4
  5.8788258305470542E-01 a       745     0    38     1     5
  7.3508493907275596E-01 a       746     0    38     1     6
 -5.6534051583389644E-01 a       747     0    38     1     7
  6.5869792516752712E-01 a       748     0    38     1     8
 -9.8310896987352625E-02 a       749     0    38     1     9
  4.2161034776698320E-01 a       750     0    38     1    10
 -1.5931952743883737E-01 a       751     0    38     1    11
 -8.9443714633122784E-02 a       752     0    38     1    12
 -4.7406893211548334E-01 a       753     0    38     1    13
  8.7756044207766420E-02 a       754     0    38     1    14
  1.2938270087196771E-01 a       755     0    38     1    15
 -7.2246154202333143E-02 a       756     0    38     1    16
  4.9258914848078728E-01 a       757     0    38     1    17
  2.3366850677824741E-01 a       758     0    38     1    18
 -4.9148743991050459E-01 a       759     0    38     1    19
  1.8809716172843355E-01 a       760     0    38     1    20
 -1.3701065055720509E+00 a       761     0    39     1     1
 -2.0083438627411776E-01 a       762     0    39     1     2
 -3.3378709957445840E-01 a       763     0    39     1     3
 -1.6236877550866828E+00 a       764     0    39     1     4
  1.9361477265862874E+00 a       765     0    39     1     5
  2.3845258552368367E-01 a       766     0    39     1     6
  1.0368285289776846E+00 a       767     0    39     1     7
  3.9510631916889932E-01 a       768     0    39     1     8
 -1.3440810860977809E-01 a       769     0    39     1     9
  8.3775392040442265E-01 a       770     0    39     1    10
 -5.2218998138684847E-01 a       771     0    39     1    11
  1.4920535852654362E-01 a       772     0    39     1    12
 -1.4875406782562159E+00 a       773     0    39     1    13
  7.1697745848579497E-01 a       774     0    39     1    14
 -1.6551466864770261E+00 a       775     0    39     1    15
  2.1483276075168813E+00 a       776     0    39     1    16
 -1.8358756128355298E+00 a       777     0    39     1    17
  1.1789481377213734E-01 a       778     0    39     1    18
 -1.3758364980966467E+00 a       779     0    39     1    19
  1.1133173535757024E+00 a       780     0    39     1    20
  8.3179552221581310E-01 a       781     0    40     1     1
  1.0222603981646337E+00 a       782     0    40     1     2
  1.3915634109461225E-01 a       783     0    40     1     3
 -1.4048094377992006E+00 a       784     0    40     1     4
  1.7515056805523330E-01 a       785     0    40     1     5
 -6.8340894484287773E-01 a       786     0    40     1     6
  1.4924103872825170E-01 a       787     0    40     1     7
  1.5005475782438291E+00 a       788     0    40     1     8
  1.5897215050804916E-01 a       789     0    40     1     9
 -9.0438818788899467E-01 a       790     0    40     1    10
 -7.1967042379679469E-01 a       791     0    40     1    11
  4.6521338045187549E-01 a       792     0    40     1    12
 -2.0568740329277074E-01 a       793     0    40     1    13
  1.2260484405264449E+00 a       794     0    40     1    14
  4.1564029528183127E-01 a       795     0    40     1    15
  9.6320852208772045E-01 a       796     0    40     1    16
 -8.6184200427812874E-01 a       797     0    40     1    17
 -3.2084848192014787E-01 a       798     0    40     1    18
 -9.4459053571595286E-01 a       799     0    40     1    19
  2.4876810238276012E-01 a       800     0    40     1    20
  4.3023094324395722E-01 a       801     0    41     1     1
  8.4931143413792498E-01 a       802     0    41     1     2
 -9.8715402914030592E-01 a       803     0    41     1     3
 -1.6158804873439083E+00 a       804     0    41     1     4
  9.6979165653580501E-01 a       805     0    41     1     5
 -1.6515807753461949E+00 a       806     0    41     1     6
  2.6086262048351155E-01 a       807     0    41     1     7
  1.4336154844986784E+00 a       808     0    41     1     8
  6.9994244650909687E-01 a       809     0    41     1     9
 -1.1009232722594349E+00 a       810     0    41     1    10
 -1.0918696235239476E+00 a       811     0    41     1    11
  6.9372807814393908E-02 a       812     0    41     1    12
 -4.1000146571788021E-01 a       813     0    41     1    13
  1.6678274929563179E+00 a       814     0    41     1    14
 -6.3627264248666646E-02 a       815     0    41     1    15
  9.0085007550065554E-01 a       816     0    41     1    16
 -1.9514539192243996E+00 a       817     0    41     1    17
  8.3857890823358719E-02 a       818     0    41     1    18
 -1.2966321525931095E+00 a       819     0    41     1    19
  6.7558826129662311E-02 a       820     0    41     1    20
 -4.9965113224278235E-01 a       821     0    42     1     1
 -7.2547428004367143E-01 a       822     0    42     1     2
  1.0442690932292482E-01 a       823     0    42     1     3
  4.5976244601027183E-01 a       824     0    42     1     4
 -1.6557445756126724E-01 a       825     0    42     1     5
  2.7963236209515235E-01 a       826     0    42     1     6
 -7.1772126350612725E-02 a       827     0    42     1     7
 -7.0598114208661045E-01 a       828     0    42     1     8
  9.8424089408795601E-02 a       829     0    42     1     9
  9.0572504273316687E-02 a       830     0    42     1    10
  5.5157941624991089E-03 a       831     0    42     1    11
 -1.0167006656784683E-01 a       832     0    42     1    12
  3.1820754094183534E-01 a       833     0    42     1    13
  7.1445031274699455E-01 a       834     0    42     1    14
  1.2266406263361411E-01 a       835     0    42     1    15
 -3.3557404455783307E-01 a       836     0    42     1    16
 -2.5320334634511853E-02 a       837     0    42     1    17
 -3.3975820822823055E-01 a       838     0    42     1    18
  1.2737071708438338E-01 a       839     0    42     1    19
 -1.5882585146172742E-02 a       840     0    42     1    20
  3.1124171513215609E-01 a       841     0    43     1     1
 -3.0346555123666336E-01 a       842     0    43     1     2
 -2.5944152905676948E-01 a       843     0    43     1     3
 -2.0686075539665447E-01 a       844     0    43     1     4
  1.4076141263323301E+00 a       845     0    43     1     5
 -9.8532851170761049E-01 a       846     0    43     1     6
 -7.3463064431817160E-01 a       847     0    43     1     7
  1.0204825409590136E-01 a       848     0    43     1     8
 -5.8319617359510756E-01 a       849     0    43     1     9
 -4.3994888568700502E-01 a       850     0    43     1    10
  3.7545901598742765E-01 a       851     0    43     1    11
  5.0843683859947297E-01 a       852     0    43     1    12
  3.9740080171278025E-01 a       853     0    43     1    13
  4.5776021199313432E-01 a       854     0    43     1    14
 -4.4348890937053564E-01 a       855     0    43     1    15
 -7.1326040535163204E-01 a       856     0    43     1    16
  7.4284026360323585E-01 a       857     0    43     1    17
 -4.8730957430898017E-02 a       858     0    43     1    18
 -8.1406363213648625E-01 a       859     0    43     1    19
 -5.8015131992877134E-01 a       860     0    43     1    20
 -1.4607646813641317E-01 a       861     0    44     1     1
 -9.5627860468622994E-01 a       862     0    44     1     2
 -5.1161586965912620E-01 a       863     0    44     1     3
  1.7180800976268986E+00 a       864     0    44     1     4
 -7.5474105800994906E-01 a       865     0    44     1     5
 -1.4558936661891870E+00 a       866     0    44     1     6
  9.4948049126800205E-01 a       867     0    44     1     7
 -1.3049051619432697E+00 a       868     0    44     1     8
  6.4438467849336456E-01 a       869     0    44     1     9
  8.6065378732943831E-01 a       870     0    44     1    10
  4.9552320144994383E-01 a       871     0    44     1    11
  3.2962455198677776E-01 a       872     0    44     1    12
  1.1545601804231498E+00 a       873     0    44     1    13
 -1.4314307275520122E-01 a       874     0    44     1    14
  2.2851087540760265E-01 a       875     0    44     1    15
 -1.5986805644240651E+00 a       876     0    44     1    16
  6.9067763286674844E-01 a       877     0    44     1    17
  1.4112330264837398E+00 a       878     0    44     1    18
  3.1971413208734906E-01 a       879     0    44     1    19
 -1.7975066692406823E+00 a       880     0    44     1    20
  4.6619295348979146E-03 a       881     0    45     1     1
 -7.5360405084686599E-01 a       882     0    45     1     2
  2.1650238608307770E-01 a       883     0    45     1     3
  1.3118668020250148E+00 a       884     0    45     1     4
 -1.3424545461313142E+00 a       885     0    45     1     5
 -1.5311542321487903E+00 a       886     0    45     1     6
  1.1885128995878393E-01 a       887     0    45     1     7
 -1.0970144654021525E+00 a       888     0    45     1     8
  5.0189059491757027E-01 a       889     0    45     1     9
  6.4513635255240787E-02 a       890     0    45     1    10
 -2.2944962685703099E-01 a       891     0    45     1    11
 -3.6460598803234773E-01 a       892     0    45     1    12
  9.3095357245506449E-01 a       893     0    45     1    13
 -6.5065917428166531E-01 a       894     0    45     1    14
 -1.9296594131423994E-01 a       895     0    45     1    15
 -1.9801544382520493E+00 a       896     0    45     1    16
  7.1642001611226225E-01 a       897     0    45     1    17
  9.8614742766274932E-01 a       898     0    45     1    18
  7.8912401898451812E-01 a       899     0    45     1    19
 -3.6934179152537883E-01 a       900     0    45     1    20
  2.2784726532440625E-02 a       901     0    46     1     1
  8.0714218346654376E-01 a       902     0    46     1     2
  4.3688515903087244E-01 a       903     0    46     1     3
 -1.2675499093807499E-01 a       904     0    46     1     4
 -5.3270396301828793E-01 a       905     0    46     1     5
 -1.1235521044316799E+00 a       906     0    46     1     6
 -1.0930397361971918E-01 a       907     0    46     1     7
  2.9308856493689667E-01 a       908     0    46     1     8
 -4.0925970335608686E-01 a       909     0    46     1     9
 -4.6895809441486314E-01 a       910     0    46     1    10
 -1.9402554306188843E-01 a       911     0    46     1    11
 -3.1768795065402694E-01 a       912     0    46     1    12
  3.9812961606016978E-01 a       913     0    46     1    13
  6.9273422315882371E-01 a       914     0    46     1    14
  1.3716596607473113E-02 a       915     0    46     1    15
 -6.1399116200496495E-01 a       916     0    46     1    16
 -6.4326432592649835E-02 a       917     0    46     1    17
 -7.6633595519718378E-01 a       918     0    46     1    18
  6.8585318892941144E-02 a       919     0    46     1    19
  3.7487046151106412E-01 a       920     0    46     1    20
 -1.9926049130638057E+00 a       921     0    47     1     1
 -7.3164794870820022E-03 a       922     0    47     1     2
  5.7300447129473631E-01 a       923     0    47     1     3
 -5.4485590821563634E-01 a       924     0    47     1     4
 -6.0716844761709210E-01 a       925     0    47     1     5
 -6.6507520292524561E-02 a       926     0    47     1     6
  9.1623033181960778E-01 a       927     0    47     1     7
  9.3246837260045856E-01 a       928     0    47     1     8
 -1.0613231878686074E+00 a       929     0    47     1     9
  2.8253918300493419E-01 a       930     0    47     1    10
  4.2397048539804233E-01 a       931     0    47     1    11
  1.7815343408499226E-01 a       932     0    47     1    12
 -7.8993859782026399E-01 a       933     0    47     1    13
  5.0190070776350293E-01 a       934     0    47     1    14
 -1.4051876282181657E+00 a       935     0    47     1    15
  1.6367036882269359E+00 a       936     0    47     1    16
 -4.5161345017085197E-01 a       937     0    47     1    17
  2.7842723883333655E+00 a       938     0    47     1    18
  6.8907770989591680E-02 a       939     0    47     1    19
  8.5741590470341622E-01 a       940     0    47     1    20
  3.9006066655330784E-01 a       941     0    48     1     1
 -4.2647989858300384E-01 a       942     0    48     1     2
 -3.7869582192891355E-01 a       943     0    48     1     3
 -4.5266697650584592E-01 a       944     0    48     1     4
  1.0861184598775739E-01 a       945     0    48     1     5
  4.6291465108228291E-01 a       946     0    48     1     6
 -6.7412354014734766E-01 a       947     0    48     1     7
  3.6965441139031308E-01 a       948     0    48     1     8
 -6.5438866933620388E-01 a       949     0    48     1     9
  2.4163681551004315E-01 a       950     0    48     1    10
 -1.3173894882250320E-01 a       951     0    48     1    11
  1.3050244352734591E-01 a       952     0    48     1    12
 -1.2043752492785960E+00 a       953     0    48     1    13
 -4.9785146657682515E-02 a       954     0    48     1    14
 -4.6484781236584088E-01 a       955     0    48     1    15
  3.3223347897325345E-01 a       956     0    48     1    16
  3.8456247473519189E-01 a       957     0    48     1    17
  1.9308390438088929E-01 a       958     0    48     1    18
 -1.5964571164711491E-02 a       959     0    48     1    19
  6.2412646384519318E-03 a       960     0    48     1    20
 -1.4201088269779401E-02 a       961     0    49     1     1
 -5.7715600548449630E-01 a       962     0    49     1     2
 -4.2737408672574251E-01 a       963     0    49     1     3
  1.5872614140039407E-01 a       964     0    49     1     4
 -1.0535409647948060E+00 a       965     0    49     1     5
  1.1239257235794449E+00 a       966     0    49     1     6
 -3.9907671080837226E-01 a       967     0    49     1     7
  3.9401882870995142E-01 a       968     0    49     1     8
 -5.8965694261032486E-01 a       969     0    49     1     9
  2.6017584917380704E-01 a       970     0    49     1    10
  1.1217715482428900E+00 a       971     0    49     1    11
  4.1870884437972133E-01 a       972     0    49     1    12
 -1.0708600458576263E+00 a       973     0    49     1    13
 -2.1765543584060559E-01 a       974     0    49     1    14
 -2.9994639545455885E-02 a       975     0    49     1    15
  5.2550503718142738E-01 a       976     0    49     1    16
  8.0592890524483679E-02 a       977     0    49     1    17
  4.9132814050989554E-01 a       978     0    49     1    18
 -9.5537501203921057E-02 a       979     0    49     1    19
 -2.4530896556782253E-01 a       980     0    49     1    20
 -7.7912803568505040E-01 a       981     0    50     1     1
  1.5399913636140708E-01 a       982     0    50     1     2
  3.5305022907294170E-01 a       983     0    50     1     3
  7.2465004329628302E-01 a       984     0    50     1     4
 -6.2087173798657809E-02 a       985     0    50     1     5
 -1.9612114269573463E-01 a       986     0    50     1     6
  3.6939390990818394E-01 a       987     0    50     1     7
 -4.4844702128630681E-01 a       988     0    50     1     8
  3.2676441216914537E-01 a       989     0    50     1     9
 -5.3057585957972075E-01 a       990     0    50     1    10
  1.4774715645301537E-01 a       991     0    50     1    11
 -6.0755799077051675E-01 a       992     0    50     1    12
  4.1630181375035435E-01 a       993     0    50     1    13
 -4.1478372984378470E-01 a       994     0    50     1    14
  4.1634961180353153E-01 a       995     0    50     1    15
 -6.4542431235169717E-01 a       996     0    50     1    16
  3.2142801421604489E-01 a       997     0    50     1    17
  7.0896622811305088E-01 a       998     0    50     1    18
  8.7716046098942635E-01 a       999     0    50     1    19
  1.2742592788764667E-01 a      1000     0    50     1    20
 -1.2460710376378489E-01 a      1001     0    51     1     1
  5.3537586052392061E-01 a      1002     0    51     1     2
  4.5701995124402994E-01 a      1003     0    51     1     3
 -8.9819766514805199E-01 a      1004     0    51     1     4
  2.0038937641028581E-01 a      1005     0    51     1     5
  4.9922861930519530E-01 a      1006     0    51     1     6
 -8.4011711788688659E-01 a      1007     0    51     1     7
 -2.3559177202635453E-01 a      1008     0    51     1     8
 -1.0748368538993280E-01 a      1009     0    51     1     9
 -7.7363844314643859E-01 a      1010     0    51     1    10
 -1.2722254883455153E-01 a      1011     0    51     1    11
 -1.9253448687127889E-01 a      1012     0    51     1    12
 -2.4635918796555731E-01 a      1013     0    51     1    13
  1.3088731731221792E-01 a      1014     0    51     1    14
  2.8081242311021132E-01 a      1015     0    51     1    15
  1.0513614024355422E+00 a      1016     0    51     1    16
  2.3516970991583050E-01 a      1017     0    51     1    17
 -6.5317971538699993E-01 a      1018     0    51     1    18
 -4.4617017552112131E-01 a      1019     0    51     1    19
 -1.2202278095526427E-01 a      1020     0    51     1    20
 -5.6092125097438350E-01 a      1021     0    52     1     1
 -4.8183351475912556E-01 a      1022     0    52     1     2
 -1.6296722103798600E-01 a      1023     0    52     1     3
 -7.8539074688899457E-01 a      1024     0    52     1     4
 -1.0957990923162815E+00 a      1025     0    52     1     5
 -5.4475780212151148E-01 a      1026     0    52     1     6
 -1.9610470643611444E-01 a      1027     0    52     1     7
  1.8285355723529320E-01 a      1028     0    52     1     8
 -4.4085083695956090E-01 a      1029     0    52     1     9
 -3.3896418612901608E-01 a      1030     0    52     1    10
  2.0856721532102396E-01 a      1031     0    52     1    11
