Pressure,Temperature,x_He
650.8016032064128,2259.2592592592596,0.05
652.5050100200401,2259.2592592592596,0.05
654.2084168336673,2259.2592592592596,0.05
655.9118236472946,2259.2592592592596,0.05
657.6152304609218,2259.2592592592596,0.05
659.318637274549,2259.2592592592596,0.05
661.0220440881764,2259.2592592592596,0.05
662.7254509018036,2259.2592592592596,0.05
664.4288577154308,2259.2592592592596,0.05
666.1322645290581,2259.2592592592596,0.05
667.8356713426854,2259.2592592592596,0.05
669.5390781563126,2259.2592592592596,0.05
671.2424849699398,2259.2592592592596,0.05
672.9458917835672,2259.2592592592596,0.05
674.6492985971944,2259.2592592592596,0.05
676.3527054108216,2259.2592592592596,0.05
678.0561122244488,2259.2592592592596,0.05
679.7595190380762,2259.2592592592596,0.05
681.4629258517034,2259.2592592592596,0.05
683.1663326653306,2259.2592592592596,0.05
684.8697394789579,2259.2592592592596,0.05
686.5731462925852,2259.2592592592596,0.05
688.2765531062124,2259.2592592592596,0.05
689.9799599198396,2259.2592592592596,0.05
691.6833667334669,2259.2592592592596,0.05
693.3867735470942,2259.2592592592596,0.05
695.0901803607214,2259.2592592592596,0.05
696.7935871743487,2259.2592592592596,0.05
698.4969939879759,2259.2592592592596,0.05
700.2004008016032,2259.2592592592596,0.05
701.9038076152304,2259.2592592592596,0.05
703.6072144288577,2259.2592592592596,0.05
705.3106212424849,2259.2592592592596,0.05
707.0140280561122,2259.2592592592596,0.05
708.7174348697395,2259.2592592592596,0.05
710.4208416833667,2259.2592592592596,0.05
712.1242484969939,2259.2592592592596,0.05
713.8276553106213,2259.2592592592596,0.05
715.5310621242485,2259.2592592592596,0.05
717.2344689378757,2259.2592592592596,0.05
718.9378757515029,2259.2592592592596,0.05
720.6412825651303,2259.2592592592596,0.05
722.3446893787575,2259.2592592592596,0.05
724.0480961923847,2259.2592592592596,0.05
725.751503006012,2259.2592592592596,0.05
727.4549098196392,2259.2592592592596,0.05
729.1583166332665,2259.2592592592596,0.05
730.8617234468937,2259.2592592592596,0.05
732.5651302605211,2259.2592592592596,0.05
734.2685370741483,2259.2592592592596,0.05
735.9719438877754,2259.2592592592596,0.05
737.6753507014026,2259.2592592592596,0.05
739.3787575150301,2259.2592592592596,0.05
741.0821643286573,2259.2592592592596,0.05
742.7855711422845,2259.2592592592596,0.05
744.4889779559118,2259.2592592592596,0.05
746.1923847695391,2259.2592592592596,0.05
747.8957915831663,2259.6400530529663,0.05
749.5991983967936,2260.239913546527,0.05
751.3026052104208,2261.2307949231795,0.05
753.0060120240481,2262.295424181697,0.05
754.7094188376753,2263.360053440214,0.05
756.4128256513026,2264.424682698731,0.05
758.1162324649298,2265.4893119572475,0.05
759.7862391449556,2266.533066132264,0.05
759.8196392785571,2266.553941215765,0.05
761.5230460921844,2267.618570474282,0.05
763.2264529058116,2268.683199732799,0.05
764.9298597194388,2269.747828991316,0.05
766.6332665330661,2270.8124582498335,0.05
768.3366733466934,2271.87708750835,0.05
770.0400801603206,2272.941716766867,0.05
771.7434869739478,2274.0063460253846,0.05
773.4468937875752,2275.070975283901,0.05
775.1503006012024,2276.1356045424186,0.05
