Pressure,Temperature,x_He
358.33333333333326,2000.0,0.05
359.5190380761523,2005.6913827655312,0.05
360.83834335337343,2012.0240480961925,0.05
361.2224448897796,2013.867735470942,0.05
362.9258517034068,2022.0440881763525,0.05
363.3433533734135,2024.0480961923845,0.05
364.62925851703403,2030.2204408817636,0.05
365.84836339345355,2036.0721442885772,0.05
366.3326653306613,2038.3967935871744,0.05
368.03607214428865,2046.5731462925855,0.05
368.3533734134936,2048.0961923847694,0.05
369.7394789579158,2054.749498997996,0.05
370.85838343353373,2060.120240480962,0.05
371.44288577154305,2062.925851703407,0.05
373.14629258517033,2071.1022044088177,0.05
373.3633934535738,2072.1442885771544,0.05
374.8496993987976,2079.2785571142285,0.05
375.86840347361385,2084.168336673347,0.05
376.55310621242484,2087.4549098196394,0.05
378.25651302605206,2095.6312625250503,0.05
378.37341349365397,2096.192384769539,0.05
379.95991983967934,2103.807615230461,0.05
380.878423513694,2108.2164328657313,0.05
381.6633266533066,2111.983967935872,0.05
383.36673346693385,2120.160320641283,0.05
383.38343353373403,2120.240480961924,0.05
385.0701402805611,2128.3366733466933,0.05
385.8884435537742,2132.2645290581163,0.05
386.77354709418836,2136.513026052104,0.05
388.3934535738143,2144.2885771543088,0.05
388.47695390781564,2144.689378757515,0.05
390.18036072144287,2152.865731462926,0.05
390.8984635938543,2156.312625250501,0.05
391.8837675350701,2161.0420841683367,0.05
393.4034736138944,2168.3366733466933,0.05
393.5871743486974,2169.2184368737476,0.05
395.29058116232466,2177.3947895791584,0.05
395.9084836339345,2180.3607214428857,0.05
396.9939879759519,2185.5711422845693,0.05
398.4134936539746,2192.384769539078,0.05
398.6973947895791,2193.7474949899797,0.05
400.4008016032064,2200.0,0.05
402.1042084168337,2200.0000000000005,0.05
403.80761523046095,2200.0000000000005,0.05
405.51102204408824,2200.0000000000005,0.05
407.2144288577154,2200.0000000000005,0.05
408.91783567134274,2200.0000000000005,0.05
410.62124248496997,2200.0000000000005,0.05
412.3246492985972,2200.0000000000005,0.05
414.0280561122245,2200.0000000000005,0.05
415.7314629258517,2200.0000000000005,0.05
417.434869739479,2200.0000000000005,0.05
419.1382765531062,2200.0000000000005,0.05
420.8416833667335,2200.0000000000005,0.05
422.5450901803607,2200.0000000000005,0.05
424.24849699398794,2200.0000000000005,0.05
425.9519038076153,2200.0000000000005,0.05
427.65531062124245,2200.0000000000005,0.05
429.35871743486973,2200.0000000000005,0.05
431.06212424849696,2200.0000000000005,0.05
432.7655310621243,2200.0000000000005,0.05
434.46893787575146,2200.0000000000005,0.05
436.1723446893788,2200.0000000000005,0.05
437.875751503006,2200.0000000000005,0.05
439.5791583166333,2200.0000000000005,0.05
441.28256513026054,2200.0000000000005,0.05
442.9859719438878,2200.0000000000005,0.05
444.68937875751504,2200.0000000000005,0.05
446.3927855711423,2200.0000000000005,0.05
448.09619238476955,2200.0000000000005,0.05
449.7995991983968,2200.0000000000005,0.05
451.50300601202406,2200.0000000000005,0.05
453.2064128256513,2200.0000000000005,0.05
454.90981963927857,2200.0000000000005,0.05
456.6132264529058,2200.0000000000005,0.05
458.31663326653313,2200.0000000000005,0.05
460.0200400801603,2200.0000000000005,0.05
461.7234468937876,2200.0000000000005,0.05
463.4268537074148,2200.0000000000005,0.05
465.13026052104215,2200.0000000000005,0.05
466.83366733466937,2200.0000000000005,0.05
468.5370741482966,2200.0000000000005,0.05
470.2404809619238,2200.0000000000005,0.05
471.9438877755511,2200.0000000000005,0.05
473.6472945891784,2200.0000000000005,0.05
475.35070140280567,2200.0000000000005,0.05
477.0541082164329,2200.0000000000005,0.05
478.7575150300601,2200.0000000000005,0.05
480.4609218436874,2200.0000000000005,0.05
482.1643286573147,2200.0000000000005,0.05
483.8677354709419,2200.0000000000005,0.05
485.57114228456913,2200.0000000000005,0.05
487.27454909819636,2200.0000000000005,0.05
488.97795591182364,2200.0000000000005,0.05
490.68136272545087,2200.0000000000005,0.05
492.3847695390782,2200.0000000000005,0.05
494.08817635270543,2200.0000000000005,0.05
495.79158316633266,2200.0000000000005,0.05
497.4949899799599,2200.0000000000005,0.05
499.1983967935872,2200.0000000000005,0.05
500.90180360721445,2200.0000000000005,0.05
502.6052104208417,2200.0000000000005,0.05
504.3086172344689,2200.0000000000005,0.05
506.0120240480962,2200.0000000000005,0.05
507.7154308617234,2200.0000000000005,0.05
509.4188376753507,2200.0000000000005,0.05
511.12224448897797,2200.0000000000005,0.05
512.8256513026053,2200.0000000000005,0.05
514.5290581162325,2200.0000000000005,0.05
516.2324649298597,2200.0000000000005,0.05
517.935871743487,2200.0000000000005,0.05
519.6392785571143,2200.0000000000005,0.05
521.3426853707415,2200.0000000000005,0.05
523.0460921843687,2200.0000000000005,0.05
524.7494989979959,2200.0000000000005,0.05
526.4529058116232,2200.0000000000005,0.05
528.1563126252505,2200.0000000000005,0.05
529.8597194388777,2200.0000000000005,0.05
531.5631262525051,2200.0000000000005,0.05
533.2665330661323,2200.0000000000005,0.05
534.9699398797596,2200.0000000000005,0.05
536.6733466933867,2200.0000000000005,0.05
538.376753507014,2200.0000000000005,0.05
540.0801603206412,2200.0000000000005,0.05
541.7835671342685,2200.0000000000005,0.05
543.4869739478958,2200.0000000000005,0.05
545.1903807615231,2200.0000000000005,0.05
546.8937875751503,2200.0000000000005,0.05
548.5971943887776,2200.0000000000005,0.05
550.3006012024048,2200.0000000000005,0.05
552.004008016032,2200.0000000000005,0.05
553.7074148296592,2200.0000000000005,0.05
555.4108216432866,2200.0000000000005,0.05
557.1142284569138,2200.0000000000005,0.05
558.8176352705411,2200.0000000000005,0.05
560.5210420841684,2202.6294741950273,0.05
561.1222444889778,2204.4088176352707,0.05
562.2244488977956,2208.7389063841974,0.05
563.9278557114228,2215.430861723447,0.05
564.1829112770995,2216.4328657314622,0.05
565.63126252505,2222.122817062697,0.05
567.2435780652213,2228.456913827655,0.05
567.3346693386773,2228.814772401947,0.05
569.0380761523046,2235.506727741197,0.05
570.304244853343,2240.4809619238476,0.05
570.7414829659318,2242.1986830804467,0.05
572.4448897795592,2248.890638419697,0.05
573.3649116414647,2252.50501002004,0.05
574.1482965931864,2255.582593758947,0.05
575.8517034068136,2262.274549098196,0.05
576.4255784295864,2264.5290581162326,0.05
577.5551102204408,2268.9665044374465,0.05
579.2585170340681,2275.6584597766964,0.05
579.486245217708,2276.5531062124246,0.05
580.9619238476953,2282.350415115946,0.05
582.5469120058297,2288.577154308617,0.05
582.6653306613226,2289.0423704551963,0.05
584.3687374749499,2295.7343257944462,0.05
585.6075787939515,2300.6012024048096,0.05
586.0721442885772,2302.4262811336966,0.05
587.7755511022044,2309.1182364729466,0.05
588.6682455820732,2312.625250501002,0.05
589.4789579158316,2315.810191812196,0.05
591.1823647294589,2322.5021471514456,0.05
591.728912370195,2324.6492985971945,0.05
592.8857715430861,2329.1941024906955,0.05
594.5891783567135,2335.886057829946,0.05
594.7895791583165,2336.6733466933865,0.05
596.2925851703407,2342.578013169196,0.05
597.8502459464381,2348.697394789579,0.05
597.995991983968,2349.2699685084463,0.05
599.6993987975952,2355.9619238476957,0.05
601.4028056112224,2357.142857142858,0.05
603.1062124248497,2357.142857142858,0.05
604.8096192384769,2357.142857142858,0.05
606.5130260521041,2357.142857142858,0.05
608.2164328657315,2357.142857142858,0.05
609.9198396793587,2357.142857142858,0.05
611.623246492986,2357.142857142858,0.05
613.3266533066133,2357.142857142858,0.05
615.0300601202405,2357.142857142858,0.05
616.7334669338677,2357.142857142858,0.05
618.4368737474949,2357.142857142858,0.05
620.1402805611222,2357.142857142858,0.05
621.8436873747495,2357.142857142858,0.05
623.5470941883767,2357.142857142858,0.05
625.2505010020041,2357.142857142858,0.05
626.9539078156313,2357.142857142858,0.05
628.6573146292585,2357.142857142858,0.05
630.3607214428857,2357.142857142858,0.05
632.064128256513,2357.142857142858,0.05
633.7675350701402,2357.142857142858,0.05
635.4709418837675,2357.142857142858,0.05
637.1743486973947,2357.142857142858,0.05
638.8777555110221,2357.142857142858,0.05
640.5811623246493,2357.142857142858,0.05
642.2845691382765,2357.142857142858,0.05
643.9879759519038,2357.142857142858,0.05
645.6913827655309,2357.142857142858,0.05
647.3947895791582,2357.142857142858,0.05
649.0981963927856,2357.142857142858,0.05
650.8016032064128,2357.142857142858,0.05
652.5050100200402,2357.142857142858,0.05
654.2084168336675,2357.142857142858,0.05
655.9118236472946,2357.142857142858,0.05
657.6152304609218,2357.142857142858,0.05
659.318637274549,2357.142857142858,0.05
661.0220440881764,2357.142857142858,0.05
662.7254509018036,2357.142857142858,0.05
664.4288577154308,2357.142857142858,0.05
666.1322645290583,2357.142857142858,0.05
667.8356713426854,2357.142857142858,0.05
669.5390781563127,2357.142857142858,0.05
671.2424849699399,2357.142857142858,0.05
672.9458917835672,2357.142857142858,0.05
674.6492985971944,2357.142857142858,0.05
676.3527054108216,2357.142857142858,0.05
678.0561122244488,2357.142857142858,0.05
679.7595190380762,2357.142857142858,0.05
681.4629258517034,2357.142857142858,0.05
683.1663326653306,2357.142857142858,0.05
684.8697394789579,2357.142857142858,0.05
686.5731462925852,2357.142857142858,0.05
688.2765531062124,2357.142857142858,0.05
689.9799599198396,2357.142857142858,0.05
691.6833667334669,2357.142857142858,0.05
693.3867735470942,2357.142857142858,0.05
695.0901803607214,2357.142857142858,0.05
696.7935871743487,2357.142857142858,0.05
698.4969939879759,2357.142857142858,0.05
700.2004008016032,2357.142857142858,0.05
701.9038076152304,2357.142857142858,0.05
703.6072144288577,2357.142857142858,0.05
705.3106212424849,2357.142857142858,0.05
707.0140280561122,2357.142857142858,0.05
708.7174348697395,2357.142857142858,0.05
710.4208416833667,2357.142857142858,0.05
712.1242484969939,2357.142857142858,0.05
713.8276553106213,2357.142857142858,0.05
715.5310621242485,2357.142857142858,0.05
717.2344689378757,2357.142857142858,0.05
718.9378757515029,2357.142857142858,0.05
720.6412825651303,2357.142857142858,0.05
722.3446893787575,2357.142857142858,0.05
724.0480961923847,2357.142857142858,0.05
725.751503006012,2357.142857142858,0.05
727.4549098196394,2357.142857142858,0.05
729.1583166332665,2357.142857142858,0.05
730.8617234468937,2357.142857142858,0.05
732.2311289245158,2357.142857142858,0.05
732.5651302605211,2357.142857142858,0.05
734.2685370741483,2357.142857142858,0.05
735.9719438877755,2357.142857142858,0.05
737.4415497661993,2357.142857142858,0.05
737.6753507014027,2357.142857142858,0.05
739.37875751503,2357.142857142858,0.05
741.0821643286573,2357.142857142858,0.05
742.6519706078825,2357.142857142858,0.05
742.7855711422845,2357.142857142858,0.05
744.4889779559118,2357.142857142858,0.05
746.1923847695391,2357.142857142858,0.05
747.862391449566,2357.142857142858,0.05
747.8957915831663,2357.142857142858,0.05
749.5991983967936,2357.142857142858,0.05
751.3026052104208,2357.142857142858,0.05
753.0060120240481,2357.142857142858,0.05
753.0728122912493,2357.142857142858,0.05
754.7094188376753,2357.142857142858,0.05
756.4128256513026,2357.142857142858,0.05
758.1162324649298,2357.142857142858,0.05
758.2832331329325,2357.142857142858,0.05
759.8196392785571,2357.142857142858,0.05
761.5230460921844,2357.142857142858,0.05
763.2264529058116,2357.142857142858,0.05
763.4936539746161,2357.142857142858,0.05
764.9298597194387,2357.142857142858,0.05
766.6332665330661,2357.142857142858,0.05
768.3366733466934,2357.142857142858,0.05
768.7040748162992,2357.142857142858,0.05
770.0400801603206,2357.142857142858,0.05
771.7434869739478,2357.142857142858,0.05
773.4468937875752,2357.142857142858,0.05
773.9144956579827,2357.142857142858,0.05
775.1503006012024,2357.142857142858,0.05
776.8537074148296,2357.142857142858,0.05
778.5571142284568,2357.142857142858,0.05
779.124916499666,2357.142857142858,0.05
780.2605210420842,2357.142857142858,0.05
781.9639278557114,2357.142857142858,0.05
783.6673346693386,2357.142857142858,0.05
784.3353373413495,2357.142857142858,0.05
785.3707414829659,2357.142857142858,0.05
787.0741482965932,2357.142857142858,0.05
788.7775551102204,2357.142857142858,0.05
789.545758183033,2357.142857142858,0.05
790.4809619238475,2357.142857142858,0.05
792.1843687374749,2357.142857142858,0.05
793.8877755511022,2357.142857142858,0.05
794.7561790247162,2357.142857142858,0.05
795.5911823647294,2357.142857142858,0.05
797.2945891783567,2357.142857142858,0.05
798.9979959919839,2357.142857142858,0.05
800.7014028056112,2357.142857142858,0.05
802.4048096192384,2357.142857142858,0.05
804.1082164328657,2357.142857142858,0.05
805.811623246493,2357.142857142858,0.05
807.5150300601202,2357.142857142858,0.05
809.2184368737475,2357.142857142858,0.05
810.9218436873747,2357.142857142858,0.05
812.625250501002,2357.142857142858,0.05
814.3286573146293,2357.142857142858,0.05
816.0320641282565,2357.142857142858,0.05
817.7354709418838,2357.142857142858,0.05
819.438877755511,2357.142857142858,0.05
820.9752839011356,2357.142857142858,0.05
821.1422845691383,2357.142857142858,0.05
822.8456913827655,2357.142857142858,0.05
824.5490981963927,2357.142857142858,0.05
826.2525050100201,2357.142857142858,0.05
827.9559118236473,2357.142857142858,0.05
829.6593186372745,2357.142857142858,0.05
831.3627254509017,2357.142857142858,0.05
833.066132264529,2357.142857142858,0.05
834.7695390781563,2357.142857142858,0.05
836.4729458917834,2357.142857142858,0.05
838.1763527054106,2357.142857142858,0.05
839.879759519038,2357.142857142858,0.05
841.5831663326654,2357.142857142858,0.05
841.8169672678686,2357.142857142858,0.05
843.2865731462925,2357.142857142858,0.05
844.9899799599198,2357.142857142858,0.05
846.6933867735471,2357.142857142858,0.05
847.6953907815645,2357.142857142858,0.05
848.3967935871742,2357.142857142858,0.05
850.1002004008014,2357.142857142858,0.05
851.8036072144288,2357.142857142858,0.05
853.5070140280561,2357.142857142858,0.05
855.2104208416835,2357.142857142858,0.05
856.9138276553106,2357.142857142858,0.05
858.6172344689378,2357.142857142858,0.05
860.320641282565,2357.142857142858,0.05
862.0240480961924,2357.142857142858,0.05
863.7274549098196,2357.142857142858,0.05
865.4308617234468,2357.142857142858,0.05
867.1342685370741,2357.142857142858,0.05
868.8376753507014,2357.142857142858,0.05
870.5410821643286,2357.142857142858,0.05
872.2444889779557,2357.142857142858,0.05
873.9478957915832,2357.142857142858,0.05
875.6513026052104,2357.142857142858,0.05
877.3547094188376,2357.142857142858,0.05
879.058116232465,2357.142857142858,0.05
880.7615230460922,2357.142857142858,0.05
882.4649298597194,2357.142857142858,0.05
884.1683366733466,2357.142857142858,0.05
885.871743486974,2357.142857142858,0.05
887.5751503006012,2357.142857142858,0.05
889.2785571142284,2357.142857142858,0.05
890.9819639278556,2357.142857142858,0.05
892.685370741483,2357.142857142858,0.05
894.3887775551102,2357.142857142858,0.05
896.0921843687374,2357.142857142858,0.05
897.7955911823647,2357.142857142858,0.05
899.498997995992,2357.142857142858,0.05
900.6012024048105,2357.142857142858,0.05
901.2024048096192,2357.142857142858,0.05
902.9058116232464,2357.142857142858,0.05
904.6092184368737,2357.142857142858,0.05
906.312625250501,2357.142857142858,0.05
908.0160320641282,2357.142857142858,0.05
909.7194388777554,2357.142857142858,0.05
911.4228456913827,2357.142857142858,0.05
913.12625250501,2357.142857142858,0.05
914.8296593186373,2357.142857142858,0.05
916.5330661322645,2357.142857142858,0.05
918.2364729458917,2357.142857142858,0.05
919.939879759519,2357.142857142858,0.05
921.6432865731463,2357.142857142858,0.05
923.3466933867735,2357.142857142858,0.05
925.0501002004007,2357.142857142858,0.05
926.7535070140281,2357.142857142858,0.05
928.4569138276553,2357.142857142858,0.05
930.1603206412825,2357.142857142858,0.05
931.8637274549097,2357.142857142858,0.05
933.5671342685371,2357.142857142858,0.05
935.2705410821643,2357.142857142858,0.05
936.9739478957915,2357.142857142858,0.05
938.6773547094188,2357.142857142858,0.05
940.3807615230461,2357.142857142858,0.05
942.0841683366733,2357.142857142858,0.05
943.7875751503005,2357.142857142858,0.05
945.4909819639278,2357.142857142858,0.05
947.1943887775551,2357.142857142858,0.05
948.8977955911823,2357.142857142858,0.05
950.6012024048096,2357.142857142858,0.05
952.3046092184369,2357.142857142858,0.05
953.507014028057,2357.142857142858,0.05
954.0080160320641,2357.142857142858,0.05
955.7114228456913,2357.142857142858,0.05
957.4148296593186,2357.142857142858,0.05
959.1182364729458,2357.142857142858,0.05
960.8216432865731,2357.142857142858,0.05
962.5250501002002,2357.142857142858,0.05
964.2284569138275,2357.142857142858,0.05
965.931863727455,2357.142857142858,0.05
967.635270541082,2357.142857142858,0.05
969.3386773547094,2357.142857142858,0.05
971.0420841683366,2357.142857142858,0.05
972.745490981964,2357.142857142858,0.05
974.448897795591,2357.142857142858,0.05
976.1523046092184,2357.142857142858,0.05
977.8557114228456,2357.142857142858,0.05
979.559118236473,2357.142857142858,0.05
981.2625250501002,2357.142857142858,0.05
982.9659318637274,2357.142857142858,0.05
984.6693386773546,2357.142857142858,0.05
986.372745490982,2357.142857142858,0.05
988.0761523046092,2357.142857142858,0.05
989.7795591182364,2357.142857142858,0.05
991.4829659318636,2357.142857142858,0.05
993.186372745491,2357.142857142858,0.05
994.8897795591182,2357.142857142858,0.05
996.5931863727454,2357.142857142858,0.05
998.2965931863727,2357.142857142858,0.05
1000.0,2357.142857142858,0.05
163.42709399614571,3249.088104266086,0.089
163.62725450901803,3249.088104266086,0.089
165.33066132264528,3249.088104266086,0.089
167.03406813627254,3249.088104266086,0.089
168.7374749498998,3249.088104266086,0.089
170.44088176352705,3249.088104266086,0.089
172.1442885771543,3249.088104266086,0.089
173.84769539078155,3249.088104266086,0.089
174.21509686038743,3249.088104266086,0.089
175.5511022044088,3249.088104266086,0.089
177.25450901803606,3249.088104266086,0.089
178.9579158316633,3249.088104266086,0.089
180.66132264529057,3249.088104266086,0.089
182.36472945891785,3249.088104266086,0.089
184.06813627254508,3249.088104266086,0.089
185.77154308617236,3249.088104266086,0.089
186.43954575818313,3249.088104266086,0.089
187.47494989979958,3249.088104266086,0.089
189.1783567134269,3249.088104266086,0.089
190.8817635270541,3249.088104266086,0.089
192.58517034068137,3249.088104266086,0.089
194.2885771543086,3249.088104266086,0.089
195.99198396793588,3249.088104266086,0.089
197.69539078156313,3249.088104266086,0.089
198.6639946559783,3249.088104266086,0.089
199.3987975951904,3249.088104266086,0.089
199.64904767799385,3249.088104266086,0.089
201.10220440881764,3249.088104266086,0.089
202.66763034265253,3249.088104266086,0.089
202.8056112224449,3249.088104266086,0.089
204.50901803607215,3249.088104266086,0.089
205.07243996189098,3249.088104266086,0.089
206.2124248496994,3249.088104266086,0.089
207.47724958112948,3250.501002004008,0.089
207.91583166332666,3252.693912414994,0.089
209.61923847695394,3261.21094648313,0.089
209.88205920036788,3262.5250501002,0.089
211.32264529058116,3269.7279805512667,0.089
212.28686881960652,3274.549098196393,0.089
213.02605210420842,3278.2450146194024,0.089
214.6916784388449,3286.573146292585,0.089
214.72945891783567,3286.762048687539,0.089
216.43286573146293,3295.2790827556755,0.089
217.09648805808337,3298.597194388778,0.089
218.13627254509018,3303.7961168238116,0.089
219.50129767732187,3310.62124248497,0.089
219.83967935871743,3312.3131508919478,0.089
221.5430861723447,3320.830184960084,0.089
221.90610729656026,3322.645290581162,0.089
223.2464929859719,3329.34721902822,0.089
224.31091691579886,3334.669338677355,0.089
224.9498997995992,3337.8642530963566,0.089
226.65330661322645,3346.3812871644927,0.089
226.71572653503728,3346.693386773547,0.089
228.35671342685367,3354.898321232629,0.089
229.12053615427578,3358.7174348697395,0.089
230.06012024048096,3363.4153553007654,0.089
231.52534577351426,3370.741482965932,0.089
231.7635270541082,3371.9323893689016,0.089
233.46693386773546,3380.449423437038,0.089
233.93015539275268,3382.765531062124,0.089
235.17034068136272,3388.966457505174,0.089
236.3349650119913,3394.789579158317,0.089
236.87374749498997,3397.4834915733104,0.089
238.57715430861722,3406.000525641447,0.089
238.73977463122966,3406.813627254509,0.089
240.28056112224448,3414.517559709583,0.089
241.14458425046814,3418.8376753507014,0.089
241.98396793587176,3423.0345937777197,0.089
243.54939386970665,3430.861723446894,0.089
243.68737474949899,3431.5516278458554,0.089
245.39078156312627,3440.0686619139915,0.089
245.95420348894504,3442.885771543086,0.089
247.0941883767535,3448.585695982128,0.089
248.35901310818366,3454.909819639279,0.089
248.79759519038078,3457.102730050264,0.089
250.501002004008,3465.6197641184003,0.089
250.76382272742205,3466.933867735471,0.089
252.20440881763528,3474.1367981865374,0.089
253.1686323466605,3478.9579158316633,0.089
253.9078156312625,3482.653832254673,0.089
255.573441965899,3490.9819639278558,0.089
255.6112224448898,3491.1708663228096,0.089
257.314629258517,3499.6879003909457,0.089
257.97825158513746,3503.006012024048,0.089
259.0180360721443,3508.204934459082,0.089
260.383061204376,3515.0300601202407,0.089
260.7214428857715,3516.721968527218,0.089
262.4248496993988,3525.2390025953546,0.089
262.7878708236144,3527.0541082164327,0.089
264.12825651302603,3533.7560366634907,0.089
265.192680442853,3539.078156312625,0.089
265.8316633266533,3542.2730707316273,0.089
267.5350701402805,3550.7901047997634,0.089
267.59749006209137,3551.1022044088177,0.089
269.2384769539078,3559.3071388678995,0.089
270.0022996813298,3563.1262525050097,0.089
270.94188376753505,3567.8241729360357,0.089
272.40710930056844,3575.1503006012026,0.089
272.6452905811623,3576.3412070041722,0.089
274.34869739478955,3584.858241072308,0.089
274.8119189198068,3587.1743486973946,0.089
276.05210420841684,3593.375275140445,0.089
277.2167285390453,3599.198396793587,0.089
277.75551102204406,3601.892309208581,0.089
279.45891783567134,3610.409343276717,0.089
279.6215381582838,3611.2224448897796,0.089
281.1623246492986,3618.926377344854,0.089
282.02634777752223,3623.2464929859716,0.089
282.86573146292585,3627.44341141299,0.089
284.4311573967608,3635.2705410821645,0.089
284.5691382765531,3635.960445481126,0.089
286.27254509018036,3644.477479549262,0.089
286.83596701599924,3647.2945891783565,0.089
287.97595190380764,3652.9945136173988,0.089
289.24077663523764,3659.318637274549,0.089
289.67935871743487,3661.511547685535,0.089
291.38276553106203,3670.0285817536706,0.089
291.6455862544762,3671.3426853707415,0.089
293.0861723446894,3678.5456158218076,0.089
294.0503958737146,3683.3667334669335,0.089
294.78957915831666,3687.0626498899437,0.089
296.45520549295316,3695.3907815631264,0.089
296.4929859719439,3695.57968395808,0.089
298.1963927855711,3704.096718026216,0.089
298.8600151121916,3707.4148296593185,0.089
299.8997995991984,3712.6137520943525,0.089
301.26482473143005,3719.438877755511,0.089
301.60320641282567,3721.130786162489,0.089
303.3066132264529,3729.647820230625,0.089
303.66963435066856,3731.462925851704,0.089
305.0100200400801,3738.164854298762,0.089
306.07444396990695,3743.4869739478954,0.089
306.7134268537074,3746.6818883668975,0.089
308.4168336673347,3755.198922435034,0.089
308.47925358914557,3755.5110220440883,0.089
310.1202404809619,3763.7159565031698,0.089
310.8840632083839,3767.5350701402804,0.089
311.82364729458914,3772.2329905713063,0.089
313.2888728276224,3779.559118236473,0.089
313.5270541082164,3780.750024639443,0.089
315.2304609218437,3789.267058707579,0.089
315.693682446861,3791.5831663326653,0.089
316.9338677354709,3797.784092775715,0.089
318.0984920660993,3803.6072144288573,0.089
318.63727454909815,3806.3011268438513,0.089
320.34068136272543,3814.818160911988,0.089
320.50330168533793,3815.6312625250503,0.089
322.0440881763527,3823.335194980124,0.089
322.9081113045763,3827.6553106212423,0.089
323.74749498997994,3831.85222904826,0.089
325.31292092381483,3839.6793587174348,0.089
325.45090180360717,3840.3692631163963,0.089
327.15430861723445,3848.886297184533,0.089
327.71773054305334,3851.703406813627,0.089
328.85771543086173,3857.4033312526694,0.089
330.1225401622917,3863.7274549098192,0.089
330.56112224448896,3865.920365320805,0.089
332.2645290581162,3874.4373993889417,0.089
